# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.912500000000000000e+01,2.250001430511474609e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.825000000000000000e+01,2.312716096639633179e-01
1.500000000000000000e+04,-5.000000000000000000e+02,9.737500000000000000e+01,2.251135706901550293e-01
2.000000000000000000e+04,-5.000000000000000000e+02,9.650000000000000000e+01,2.083073407411575317e-01
2.500000000000000000e+04,-5.000000000000000000e+02,9.562500000000000000e+01,1.964930742979049683e-01
3.000000000000000000e+04,-5.000000000000000000e+02,9.475000000000000000e+01,2.552600502967834473e-01
3.500000000000000000e+04,-5.000000000000000000e+02,9.387500000000000000e+01,4.288186132907867432e-01
4.000000000000000000e+04,-5.000000000000000000e+02,9.300000000000000000e+01,5.656887888908386230e-01
4.500000000000000000e+04,-5.000000000000000000e+02,9.212500000000000000e+01,5.314722061157226562e-01
5.000000000000000000e+04,-5.000000000000000000e+02,9.125000000000000000e+01,2.855957150459289551e-01
5.500000000000000000e+04,-5.000000000000000000e+02,9.037500000000000000e+01,3.551225364208221436e-01
6.000000000000000000e+04,-5.000000000000000000e+02,8.950000000000000000e+01,2.755307257175445557e-01
6.500000000000000000e+04,-5.000000000000000000e+02,8.862500000000000000e+01,4.817551672458648682e-01
7.000000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,4.943573474884033203e-01
7.500000000000000000e+04,-5.000000000000000000e+02,8.687500000000000000e+01,3.880143165588378906e-01
8.000000000000000000e+04,-5.000000000000000000e+02,8.600000000000000000e+01,4.990353882312774658e-01
8.500000000000000000e+04,-2.717400000000000091e+02,8.512500000000000000e+01,2.688821852207183838e-01
9.000000000000000000e+04,-3.082799999999999727e+02,8.425000000000000000e+01,2.951691150665283203e-01
9.500000000000000000e+04,-1.683799999999999955e+02,8.337500000000000000e+01,4.110120832920074463e-01
1.000000000000000000e+05,-5.000000000000000000e+02,8.250000000000000000e+01,2.408704906702041626e-01
