# Timestep,Rewards,Exploration %,Training Score
1.000000000000000000e+03,-2.000000000000000000e+02,9.966666666666667140e+01,1.000000000000000000e+00
2.000000000000000000e+03,-2.000000000000000000e+02,9.933333333333332860e+01,1.838050545193254948e-01
3.000000000000000000e+03,-2.000000000000000000e+02,9.900000000000000000e+01,2.210533106699585915e-01
4.000000000000000000e+03,-2.000000000000000000e+02,9.866666666666667140e+01,2.669672961346805096e-01
5.000000000000000000e+03,-2.000000000000000000e+02,9.833333333333332860e+01,2.756050238385796547e-01
6.000000000000000000e+03,-2.000000000000000000e+02,9.800000000000000000e+01,2.818262879736721516e-01
7.000000000000000000e+03,-2.000000000000000000e+02,9.766666666666667140e+01,2.320238361135125160e-01
8.000000000000000000e+03,-2.000000000000000000e+02,9.733333333333334281e+01,3.404556792229413986e-01
9.000000000000000000e+03,-2.000000000000000000e+02,9.700000000000000000e+01,4.359633703716099262e-01
1.000000000000000000e+04,-2.000000000000000000e+02,9.666666666666667140e+01,4.893680261448025703e-01
1.100000000000000000e+04,-2.000000000000000000e+02,9.633333333333334281e+01,6.657751379534602165e-01
1.200000000000000000e+04,-2.000000000000000000e+02,9.600000000000000000e+01,4.889242807403206825e-01
1.300000000000000000e+04,-2.000000000000000000e+02,9.566666666666667140e+01,5.873843492008745670e-01
1.400000000000000000e+04,-2.000000000000000000e+02,9.533333333333334281e+01,4.677893822081387043e-01
1.500000000000000000e+04,-2.000000000000000000e+02,9.500000000000000000e+01,4.255192535929381847e-01
1.600000000000000000e+04,-2.000000000000000000e+02,9.466666666666667140e+01,6.301240944303572178e-01
1.700000000000000000e+04,-2.000000000000000000e+02,9.433333333333334281e+01,9.455114365555346012e-01
1.800000000000000000e+04,-2.000000000000000000e+02,9.400000000000000000e+01,1.714962240308523178e+00
1.900000000000000000e+04,-2.000000000000000000e+02,9.366666666666667140e+01,5.779056912288069725e-01
2.000000000000000000e+04,-2.000000000000000000e+02,9.333333333333332860e+01,1.001936319749802351e+00
2.100000000000000000e+04,-2.000000000000000000e+02,9.300000000000000000e+01,1.081326782237738371e+00
2.200000000000000000e+04,-2.000000000000000000e+02,9.266666666666665719e+01,1.246243429835885763e+00
2.300000000000000000e+04,-2.000000000000000000e+02,9.233333333333332860e+01,1.602283506188541651e+00
2.400000000000000000e+04,-2.000000000000000000e+02,9.200000000000000000e+01,2.427530105225741863e+00
2.500000000000000000e+04,-2.000000000000000000e+02,9.166666666666665719e+01,1.441336897667497396e+00
2.600000000000000000e+04,-2.000000000000000000e+02,9.133333333333332860e+01,2.019324556458741426e+00
2.700000000000000000e+04,-2.000000000000000000e+02,9.100000000000000000e+01,1.315421935170888901e+00
2.800000000000000000e+04,-2.000000000000000000e+02,9.066666666666665719e+01,1.374607496894896030e+00
2.900000000000000000e+04,-2.000000000000000000e+02,9.033333333333332860e+01,1.449258490465581417e+00
3.000000000000000000e+04,-2.000000000000000000e+02,9.000000000000000000e+01,2.365248690824955702e+00
3.100000000000000000e+04,-2.000000000000000000e+02,8.966666666666667140e+01,2.231976401992142200e+00
