# Timestep,Rewards,Exploration %,Training Score
1.000000000000000000e+03,-2.000000000000000000e+02,9.891111111111111143e+01,1.000000000000000000e+00
2.000000000000000000e+03,-2.000000000000000000e+02,9.782222222222222285e+01,1.175715911085717380e-02
3.000000000000000000e+03,-2.000000000000000000e+02,9.673333333333333428e+01,1.539439611951820552e-02
4.000000000000000000e+03,-2.000000000000000000e+02,9.564444444444444571e+01,8.798876253422349691e-03
5.000000000000000000e+03,-2.000000000000000000e+02,9.455555555555555713e+01,1.410346044576726854e-02
6.000000000000000000e+03,-2.000000000000000000e+02,9.346666666666666856e+01,2.107930925558321178e-02
7.000000000000000000e+03,-2.000000000000000000e+02,9.237777777777777999e+01,3.682208282407373190e-02
8.000000000000000000e+03,-2.000000000000000000e+02,9.128888888888889142e+01,3.464238166634459049e-02
9.000000000000000000e+03,-2.000000000000000000e+02,9.020000000000000284e+01,6.779039802495390177e-02
1.000000000000000000e+04,-1.948799999999999955e+02,8.911111111111111427e+01,7.472701677033910528e-02
1.100000000000000000e+04,-2.000000000000000000e+02,8.802222222222222570e+01,7.810024023638106883e-02
1.200000000000000000e+04,-2.000000000000000000e+02,8.693333333333332291e+01,5.108645105065079406e-02
1.300000000000000000e+04,-2.000000000000000000e+02,8.584444444444444855e+01,1.146059777711343486e-01
1.400000000000000000e+04,-1.973400000000000034e+02,8.475555555555555998e+01,3.169949669972993433e-02
1.500000000000000000e+04,-1.878100000000000023e+02,8.366666666666667140e+01,7.327666676428634673e-02
1.600000000000000000e+04,-2.000000000000000000e+02,8.257777777777776862e+01,1.187331446999451146e-01
1.700000000000000000e+04,-2.000000000000000000e+02,8.148888888888889426e+01,7.133552795858122408e-02
1.800000000000000000e+04,-2.000000000000000000e+02,8.040000000000000568e+01,1.718316642509307712e-01
1.900000000000000000e+04,-2.000000000000000000e+02,7.931111111111110290e+01,1.659669591172132641e-01
2.000000000000000000e+04,-2.000000000000000000e+02,7.822222222222222854e+01,3.150024557908182032e-01
2.100000000000000000e+04,-2.000000000000000000e+02,7.713333333333332575e+01,1.040863661401090212e-01
2.200000000000000000e+04,-2.000000000000000000e+02,7.604444444444445139e+01,1.742850103328237310e-01
2.300000000000000000e+04,-2.000000000000000000e+02,7.495555555555554861e+01,1.219171589764300734e-01
2.400000000000000000e+04,-2.000000000000000000e+02,7.386666666666667425e+01,4.726053967169718817e-02
2.500000000000000000e+04,-2.000000000000000000e+02,7.277777777777777146e+01,2.258806694881059229e-01
2.600000000000000000e+04,-2.000000000000000000e+02,7.168888888888889710e+01,3.195829740143381059e-01
2.700000000000000000e+04,-2.000000000000000000e+02,7.059999999999999432e+01,8.551468851146637462e-02
2.800000000000000000e+04,-2.000000000000000000e+02,6.951111111111110574e+01,2.777537469373783097e-01
2.900000000000000000e+04,-2.000000000000000000e+02,6.842222222222223138e+01,5.763168111880077049e-01
3.000000000000000000e+04,-2.000000000000000000e+02,6.733333333333332860e+01,2.609350983038893901e-01
3.100000000000000000e+04,-2.000000000000000000e+02,6.624444444444444002e+01,5.958222597837448120e-02
3.200000000000000000e+04,-2.000000000000000000e+02,6.515555555555555145e+01,4.297920852950483095e-01
3.300000000000000000e+04,-2.000000000000000000e+02,6.406666666666667709e+01,2.225061920325970277e-01
3.400000000000000000e+04,-2.000000000000000000e+02,6.297777777777777430e+01,3.575940947630442679e-01
3.500000000000000000e+04,-2.000000000000000000e+02,6.188888888888888573e+01,4.149144703696947545e-01
3.600000000000000000e+04,-2.000000000000000000e+02,6.079999999999999716e+01,6.362383489613421261e-02
3.700000000000000000e+04,-2.000000000000000000e+02,5.971111111111111569e+01,3.498195085558108985e-01
3.800000000000000000e+04,-2.000000000000000000e+02,5.862222222222222001e+01,2.052161720130243339e-01
3.900000000000000000e+04,-2.000000000000000000e+02,5.753333333333332433e+01,3.576707598112989217e-01
4.000000000000000000e+04,-2.000000000000000000e+02,5.644444444444444997e+01,2.633431959184235893e-01
4.100000000000000000e+04,-2.000000000000000000e+02,5.535555555555555429e+01,5.074739521805895492e-01
4.200000000000000000e+04,-2.000000000000000000e+02,5.426666666666666572e+01,3.137748712251777761e-01
4.300000000000000000e+04,-2.000000000000000000e+02,5.317777777777777004e+01,3.275039918516995385e-01
4.400000000000000000e+04,-2.000000000000000000e+02,5.208888888888889568e+01,3.390323119310778566e-01
4.500000000000000000e+04,-2.000000000000000000e+02,5.100000000000000000e+01,4.299811290693469346e-01
4.600000000000000000e+04,-2.000000000000000000e+02,4.991111111111111853e+01,4.457017761014867574e-01
4.700000000000000000e+04,-2.000000000000000000e+02,4.882222222222222285e+01,2.156887983255728614e-01
4.800000000000000000e+04,-2.000000000000000000e+02,4.773333333333334139e+01,5.021960004160064273e-01
4.900000000000000000e+04,-2.000000000000000000e+02,4.664444444444445281e+01,3.759942073520505801e-01
5.000000000000000000e+04,-2.000000000000000000e+02,4.555555555555555003e+01,8.169228508777450770e-01
5.100000000000000000e+04,-2.000000000000000000e+02,4.446666666666666856e+01,4.403604058679775335e-01
5.200000000000000000e+04,-2.000000000000000000e+02,4.337777777777777999e+01,4.291974785955972038e-01
5.300000000000000000e+04,-2.000000000000000000e+02,4.228888888888888431e+01,6.165266456082463264e-01
5.400000000000000000e+04,-2.000000000000000000e+02,4.120000000000000284e+01,7.864764361511333846e-02
