# Timestep,Rewards,Exploration %,Training Score
1.000000000000000000e+03,-2.000000000000000000e+02,9.994444444444444287e+01,2.236189320683479309e-01
2.000000000000000000e+03,-2.000000000000000000e+02,9.988888888888889994e+01,2.232649698853492737e-01
3.000000000000000000e+03,-2.000000000000000000e+02,9.983333333333332860e+01,2.332976646721363068e-01
4.000000000000000000e+03,-2.000000000000000000e+02,9.977777777777777146e+01,2.307763211429119110e-01
5.000000000000000000e+03,-2.000000000000000000e+02,9.972222222222222854e+01,2.378434017300605774e-01
6.000000000000000000e+03,-2.000000000000000000e+02,9.966666666666667140e+01,2.114964462816715240e-01
7.000000000000000000e+03,-2.000000000000000000e+02,9.961111111111110006e+01,2.201957516372203827e-01
8.000000000000000000e+03,-2.000000000000000000e+02,9.955555555555555713e+01,1.972236000001430511e-01
9.000000000000000000e+03,-2.000000000000000000e+02,9.950000000000000000e+01,2.044472917914390564e-01
1.000000000000000000e+04,-2.000000000000000000e+02,9.944444444444444287e+01,2.056721523404121399e-01
1.100000000000000000e+04,-2.000000000000000000e+02,9.938888888888889994e+01,2.020520903170108795e-01
1.200000000000000000e+04,-2.000000000000000000e+02,9.933333333333332860e+01,1.855174340307712555e-01
1.300000000000000000e+04,-2.000000000000000000e+02,9.927777777777777146e+01,1.548563167452812195e-01
1.400000000000000000e+04,-2.000000000000000000e+02,9.922222222222222854e+01,1.716014817357063293e-01
1.500000000000000000e+04,-2.000000000000000000e+02,9.916666666666667140e+01,1.276954449713230133e-01
1.600000000000000000e+04,-2.000000000000000000e+02,9.911111111111111427e+01,1.328380573540925980e-01
1.700000000000000000e+04,-2.000000000000000000e+02,9.905555555555555713e+01,1.477975919842720032e-01
1.800000000000000000e+04,-2.000000000000000000e+02,9.900000000000000000e+01,1.427485905587673187e-01
1.900000000000000000e+04,-2.000000000000000000e+02,9.894444444444444287e+01,1.771619096398353577e-01
2.000000000000000000e+04,-2.000000000000000000e+02,9.888888888888888573e+01,1.164408307522535324e-01
2.100000000000000000e+04,-2.000000000000000000e+02,9.883333333333332860e+01,2.502918448299169540e-01
2.200000000000000000e+04,-2.000000000000000000e+02,9.877777777777777146e+01,1.514170356094837189e-01
2.300000000000000000e+04,-2.000000000000000000e+02,9.872222222222222854e+01,1.623620204627513885e-01
2.400000000000000000e+04,-2.000000000000000000e+02,9.866666666666667140e+01,5.237555243074893951e-01
2.500000000000000000e+04,-2.000000000000000000e+02,9.861111111111111427e+01,2.051964402198791504e-01
2.600000000000000000e+04,-2.000000000000000000e+02,9.855555555555555713e+01,7.675917968153953552e-01
2.700000000000000000e+04,-2.000000000000000000e+02,9.850000000000000000e+01,1.981548964977264404e-01
2.800000000000000000e+04,-2.000000000000000000e+02,9.844444444444444287e+01,2.053514644503593445e-01
2.900000000000000000e+04,-2.000000000000000000e+02,9.838888888888888573e+01,2.072377316653728485e-01
3.000000000000000000e+04,-2.000000000000000000e+02,9.833333333333334281e+01,1.175994098186492920e+00
3.100000000000000000e+04,-2.000000000000000000e+02,9.827777777777777146e+01,1.227907199412584305e+00
3.200000000000000000e+04,-2.000000000000000000e+02,9.822222222222222854e+01,2.189037762582302094e-01
3.300000000000000000e+04,-2.000000000000000000e+02,9.816666666666667140e+01,2.239017851650714874e+00
3.400000000000000000e+04,-2.000000000000000000e+02,9.811111111111111427e+01,1.883693121373653412e+00
3.500000000000000000e+04,-2.000000000000000000e+02,9.805555555555555713e+01,2.099701747298240662e+00
3.600000000000000000e+04,-2.000000000000000000e+02,9.800000000000000000e+01,2.212108969688415527e-01
3.700000000000000000e+04,-2.000000000000000000e+02,9.794444444444444287e+01,8.713197067379951477e+00
3.800000000000000000e+04,-2.000000000000000000e+02,9.788888888888888573e+01,2.980108633637428284e+00
3.900000000000000000e+04,-2.000000000000000000e+02,9.783333333333334281e+01,3.069246444851160049e+00
4.000000000000000000e+04,-2.000000000000000000e+02,9.777777777777777146e+01,3.894976295530796051e+00
4.100000000000000000e+04,-2.000000000000000000e+02,9.772222222222222854e+01,3.665624257177114487e+00
4.200000000000000000e+04,-2.000000000000000000e+02,9.766666666666667140e+01,4.786019064486026764e+00
4.300000000000000000e+04,-2.000000000000000000e+02,9.761111111111111427e+01,4.828498367220163345e+00
4.400000000000000000e+04,-2.000000000000000000e+02,9.755555555555555713e+01,2.149220034480094910e-01
4.500000000000000000e+04,-2.000000000000000000e+02,9.750000000000000000e+01,5.313619270920753479e+00
4.600000000000000000e+04,-2.000000000000000000e+02,9.744444444444444287e+01,5.891099400818347931e+00
4.700000000000000000e+04,-2.000000000000000000e+02,9.738888888888888573e+01,6.533022798597812653e+00
4.800000000000000000e+04,-2.000000000000000000e+02,9.733333333333334281e+01,1.313789425045251846e+01
4.900000000000000000e+04,-2.000000000000000000e+02,9.727777777777777146e+01,1.942467205226421356e-01
5.000000000000000000e+04,-2.000000000000000000e+02,9.722222222222221433e+01,1.642666496336460114e-01
5.100000000000000000e+04,-2.000000000000000000e+02,9.716666666666667140e+01,1.431990899145603180e-01
5.200000000000000000e+04,-2.000000000000000000e+02,9.711111111111111427e+01,8.612702354788780212e+00
5.300000000000000000e+04,-2.000000000000000000e+02,9.705555555555555713e+01,2.995590036362409592e+01
5.400000000000000000e+04,-2.000000000000000000e+02,9.700000000000000000e+01,6.923202175647020340e+00
5.500000000000000000e+04,-2.000000000000000000e+02,9.694444444444444287e+01,6.501089088618755341e+00
5.600000000000000000e+04,-2.000000000000000000e+02,9.688888888888888573e+01,1.767027962207794189e+01
5.700000000000000000e+04,-2.000000000000000000e+02,9.683333333333334281e+01,7.021720759570598602e+00
5.800000000000000000e+04,-2.000000000000000000e+02,9.677777777777777146e+01,1.847640126943588257e-01
5.900000000000000000e+04,-2.000000000000000000e+02,9.672222222222221433e+01,2.517790421843528748e-01
6.000000000000000000e+04,-2.000000000000000000e+02,9.666666666666667140e+01,2.838363796472549438e-01
6.100000000000000000e+04,-2.000000000000000000e+02,9.661111111111111427e+01,2.519505359232425690e-01
