# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.918333333333333712e+01,1.780494451522827148e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.836666666666667425e+01,1.879745721817016602e-01
1.500000000000000000e+04,-5.000000000000000000e+02,9.754999999999999716e+01,2.884537279605865479e-01
2.000000000000000000e+04,-5.000000000000000000e+02,9.673333333333333428e+01,4.099048376083374023e-01
2.500000000000000000e+04,-5.000000000000000000e+02,9.591666666666667140e+01,3.923720121383666992e-01
3.000000000000000000e+04,-5.000000000000000000e+02,9.509999999999999432e+01,4.540783166885375977e-01
3.500000000000000000e+04,-3.923000000000000114e+02,9.428333333333333144e+01,1.618440002202987671e-01
4.000000000000000000e+04,-5.000000000000000000e+02,9.346666666666666856e+01,9.193650633096694946e-02
4.500000000000000000e+04,-5.000000000000000000e+02,9.265000000000000568e+01,1.135977134108543396e-01
5.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,2.015230059623718262e-01
5.500000000000000000e+04,-5.000000000000000000e+02,9.101666666666666572e+01,1.333683878183364868e-01
6.000000000000000000e+04,-5.000000000000000000e+02,9.020000000000000284e+01,9.778330922126770020e-01
6.500000000000000000e+04,-5.000000000000000000e+02,8.938333333333333997e+01,4.018705189228057861e-01
7.000000000000000000e+04,-5.000000000000000000e+02,8.856666666666667709e+01,6.042857170104980469e-01
7.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,2.544738054275512695e-01
8.000000000000000000e+04,-1.562400000000000091e+02,8.693333333333332291e+01,1.885508447885513306e-01
8.500000000000000000e+04,-5.000000000000000000e+02,8.611666666666666003e+01,2.667142152786254883e-01
9.000000000000000000e+04,-5.000000000000000000e+02,8.529999999999999716e+01,1.410836726427078247e-01
9.500000000000000000e+04,-5.000000000000000000e+02,8.448333333333333428e+01,1.808889508247375488e-01
1.000000000000000000e+05,-5.000000000000000000e+02,8.366666666666667140e+01,2.591630518436431885e-01
1.050000000000000000e+05,-1.718799999999999955e+02,8.284999999999999432e+01,9.861403703689575195e-02
1.100000000000000000e+05,-5.000000000000000000e+02,8.203333333333333144e+01,4.352885782718658447e-01
1.150000000000000000e+05,-5.000000000000000000e+02,8.121666666666666856e+01,4.534674584865570068e-01
1.200000000000000000e+05,-5.000000000000000000e+02,8.040000000000000568e+01,6.942927837371826172e-01
1.250000000000000000e+05,-4.164399999999999977e+02,7.958333333333334281e+01,3.216453492641448975e-01
1.300000000000000000e+05,-5.000000000000000000e+02,7.876666666666666572e+01,2.092583924531936646e-01
1.350000000000000000e+05,-5.000000000000000000e+02,7.795000000000000284e+01,2.780881524085998535e-01
1.400000000000000000e+05,-5.000000000000000000e+02,7.713333333333332575e+01,2.874117493629455566e-01
1.450000000000000000e+05,-4.724499999999999886e+02,7.631666666666666288e+01,1.027125343680381775e-01
1.500000000000000000e+05,-5.000000000000000000e+02,7.550000000000000000e+01,2.251458168029785156e-01
1.550000000000000000e+05,-5.000000000000000000e+02,7.468333333333332291e+01,8.456003665924072266e-02
1.600000000000000000e+05,-5.000000000000000000e+02,7.386666666666667425e+01,1.394837647676467896e-01
1.650000000000000000e+05,-5.000000000000000000e+02,7.304999999999999716e+01,5.072873830795288086e-01
1.700000000000000000e+05,-5.000000000000000000e+02,7.223333333333332007e+01,6.450975686311721802e-02
1.750000000000000000e+05,-5.000000000000000000e+02,7.141666666666665719e+01,1.181874394416809082e+00
1.800000000000000000e+05,-5.000000000000000000e+02,7.059999999999999432e+01,7.174568623304367065e-02
1.850000000000000000e+05,-5.000000000000000000e+02,6.978333333333333144e+01,7.601868361234664917e-02
1.900000000000000000e+05,-5.000000000000000000e+02,6.896666666666666856e+01,7.689876854419708252e-02
1.950000000000000000e+05,-5.000000000000000000e+02,6.815000000000000568e+01,5.743798241019248962e-02
2.000000000000000000e+05,-5.000000000000000000e+02,6.733333333333332860e+01,8.042182773351669312e-02
2.050000000000000000e+05,-5.000000000000000000e+02,6.651666666666666572e+01,1.218282952904701233e-01
2.100000000000000000e+05,-5.000000000000000000e+02,6.570000000000000284e+01,1.672044843435287476e-01
2.150000000000000000e+05,-5.000000000000000000e+02,6.488333333333333997e+01,6.469197571277618408e-02
2.200000000000000000e+05,-5.000000000000000000e+02,6.406666666666667709e+01,4.135639220476150513e-02
2.250000000000000000e+05,-5.000000000000000000e+02,6.325000000000000711e+01,8.415430039167404175e-02
2.300000000000000000e+05,-5.000000000000000000e+02,6.243333333333333002e+01,6.080048158764839172e-02
2.350000000000000000e+05,-5.000000000000000000e+02,6.161666666666667425e+01,3.093248791992664337e-02
2.400000000000000000e+05,-5.000000000000000000e+02,6.079999999999999716e+01,1.078222170472145081e-01
2.450000000000000000e+05,-3.937400000000000091e+02,5.998333333333333428e+01,8.773162364959716797e-01
2.500000000000000000e+05,-5.000000000000000000e+02,5.916666666666666430e+01,1.266243010759353638e-01
2.550000000000000000e+05,-4.403100000000000023e+02,5.835000000000000142e+01,8.566477894783020020e-02
2.600000000000000000e+05,-5.000000000000000000e+02,5.753333333333332433e+01,1.108729913830757141e-01
2.650000000000000000e+05,-5.000000000000000000e+02,5.671666666666666856e+01,4.052581638097763062e-02
2.700000000000000000e+05,-5.000000000000000000e+02,5.589999999999999147e+01,8.202332258224487305e-02
2.750000000000000000e+05,-5.000000000000000000e+02,5.508333333333332860e+01,6.049792096018791199e-02
2.800000000000000000e+05,-5.000000000000000000e+02,5.426666666666666572e+01,1.093578431755304337e-02
2.850000000000000000e+05,-5.000000000000000000e+02,5.344999999999999574e+01,3.344105929136276245e-02
2.900000000000000000e+05,-5.000000000000000000e+02,5.263333333333333286e+01,2.879188768565654755e-02
2.950000000000000000e+05,-5.000000000000000000e+02,5.181666666666666288e+01,2.108338475227355957e-02
3.000000000000000000e+05,-5.000000000000000000e+02,5.100000000000000000e+01,1.503005981445312500e+00
3.050000000000000000e+05,-5.000000000000000000e+02,5.018333333333333712e+01,5.142377316951751709e-02
3.100000000000000000e+05,-5.000000000000000000e+02,4.936666666666666003e+01,5.478618741035461426e-01
3.150000000000000000e+05,-5.000000000000000000e+02,4.855000000000000426e+01,2.518387138843536377e-02
3.200000000000000000e+05,-5.000000000000000000e+02,4.773333333333334139e+01,1.390200201421976089e-02
3.250000000000000000e+05,-5.000000000000000000e+02,4.691666666666667140e+01,7.442307472229003906e-01
3.300000000000000000e+05,-5.000000000000000000e+02,4.609999999999999432e+01,7.505612373352050781e-01
3.350000000000000000e+05,-5.000000000000000000e+02,4.528333333333333144e+01,1.319520547986030579e-02
3.400000000000000000e+05,-5.000000000000000000e+02,4.446666666666666856e+01,1.379871964454650879e+00
3.450000000000000000e+05,-5.000000000000000000e+02,4.364999999999999858e+01,1.248862221837043762e-02
3.500000000000000000e+05,-5.000000000000000000e+02,4.283333333333333570e+01,2.027389779686927795e-02
3.550000000000000000e+05,-5.000000000000000000e+02,4.201666666666666572e+01,7.224948406219482422e-01
3.600000000000000000e+05,-5.000000000000000000e+02,4.120000000000000284e+01,7.613452076911926270e-01
3.650000000000000000e+05,-5.000000000000000000e+02,4.038333333333333997e+01,1.668126136064529419e-02
3.700000000000000000e+05,-5.000000000000000000e+02,3.956666666666666288e+01,1.093226671218872070e-02
3.750000000000000000e+05,-4.980899999999999750e+02,3.874999999999999289e+01,1.590816862881183624e-02
3.800000000000000000e+05,-5.000000000000000000e+02,3.793333333333334423e+01,2.527488954365253448e-02
3.850000000000000000e+05,-5.000000000000000000e+02,3.711666666666666714e+01,9.167116135358810425e-03
3.900000000000000000e+05,-5.000000000000000000e+02,3.629999999999999716e+01,6.877677515149116516e-03
3.950000000000000000e+05,-5.000000000000000000e+02,3.548333333333333428e+01,8.511568419635295868e-03
4.000000000000000000e+05,-4.996499999999999773e+02,3.466666666666667140e+01,2.232444100081920624e-02
4.050000000000000000e+05,-5.000000000000000000e+02,3.385000000000000142e+01,3.384442999958992004e-02
4.100000000000000000e+05,-5.000000000000000000e+02,3.303333333333333854e+01,5.371527746319770813e-02
4.150000000000000000e+05,-5.000000000000000000e+02,3.221666666666666856e+01,6.276006251573562622e-02
4.200000000000000000e+05,-5.000000000000000000e+02,3.140000000000000568e+01,6.622244417667388916e-02
4.250000000000000000e+05,-4.998399999999999750e+02,3.058333333333332860e+01,4.702921211719512939e-02
4.300000000000000000e+05,-3.776100000000000136e+02,2.976666666666666217e+01,3.855619207024574280e-02
4.350000000000000000e+05,-2.640199999999999818e+02,2.894999999999999929e+01,1.110156252980232239e-01
4.400000000000000000e+05,-5.000000000000000000e+02,2.813333333333334352e+01,9.487054347991943359e-01
