# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.918333333333333712e+01,1.281573921442031860e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.836666666666667425e+01,3.075460493564605713e-01
1.500000000000000000e+04,-5.000000000000000000e+02,9.754999999999999716e+01,4.764419794082641602e-01
2.000000000000000000e+04,-5.000000000000000000e+02,9.673333333333333428e+01,2.210871726274490356e-01
2.500000000000000000e+04,-5.000000000000000000e+02,9.591666666666667140e+01,4.995910823345184326e-01
3.000000000000000000e+04,-5.000000000000000000e+02,9.509999999999999432e+01,1.668853014707565308e-01
3.500000000000000000e+04,-5.000000000000000000e+02,9.428333333333333144e+01,1.640774160623550415e-01
4.000000000000000000e+04,-5.000000000000000000e+02,9.346666666666666856e+01,7.371945977210998535e-01
4.500000000000000000e+04,-5.000000000000000000e+02,9.265000000000000568e+01,2.542199790477752686e-01
5.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,2.328927963972091675e-01
5.500000000000000000e+04,-5.000000000000000000e+02,9.101666666666666572e+01,3.111241757869720459e-01
6.000000000000000000e+04,-4.105899999999999750e+02,9.020000000000000284e+01,2.855001688003540039e-01
6.500000000000000000e+04,-5.000000000000000000e+02,8.938333333333333997e+01,5.979578495025634766e-01
7.000000000000000000e+04,-5.000000000000000000e+02,8.856666666666667709e+01,4.694225490093231201e-01
7.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,1.019968867301940918e+00
8.000000000000000000e+04,-5.000000000000000000e+02,8.693333333333332291e+01,3.680767118930816650e-01
8.500000000000000000e+04,-5.000000000000000000e+02,8.611666666666666003e+01,8.141458034515380859e-01
9.000000000000000000e+04,-5.000000000000000000e+02,8.529999999999999716e+01,3.916116654872894287e-01
9.500000000000000000e+04,-5.000000000000000000e+02,8.448333333333333428e+01,1.742533445358276367e-01
1.000000000000000000e+05,-5.000000000000000000e+02,8.366666666666667140e+01,4.028117358684539795e-01
1.050000000000000000e+05,-5.000000000000000000e+02,8.284999999999999432e+01,2.015873640775680542e-01
1.100000000000000000e+05,-5.000000000000000000e+02,8.203333333333333144e+01,3.140201568603515625e-01
1.150000000000000000e+05,-5.000000000000000000e+02,8.121666666666666856e+01,2.554212510585784912e-01
1.200000000000000000e+05,-4.400799999999999841e+02,8.040000000000000568e+01,1.743505150079727173e-01
1.250000000000000000e+05,-3.462699999999999818e+02,7.958333333333334281e+01,5.054948329925537109e-01
1.300000000000000000e+05,-5.000000000000000000e+02,7.876666666666666572e+01,1.914288848638534546e-01
1.350000000000000000e+05,-5.000000000000000000e+02,7.795000000000000284e+01,4.409488141536712646e-01
1.400000000000000000e+05,-5.000000000000000000e+02,7.713333333333332575e+01,3.757341206073760986e-01
1.450000000000000000e+05,-5.000000000000000000e+02,7.631666666666666288e+01,7.239975780248641968e-02
1.500000000000000000e+05,-5.000000000000000000e+02,7.550000000000000000e+01,6.353798508644104004e-01
1.550000000000000000e+05,-5.000000000000000000e+02,7.468333333333332291e+01,2.416024208068847656e-01
1.600000000000000000e+05,-5.000000000000000000e+02,7.386666666666667425e+01,1.154546365141868591e-01
