# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.918333333333333712e+01,1.726833581924438477e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.836666666666667425e+01,1.911538392305374146e-01
1.500000000000000000e+04,-5.000000000000000000e+02,9.754999999999999716e+01,3.551608622074127197e-01
2.000000000000000000e+04,-5.000000000000000000e+02,9.673333333333333428e+01,3.776226043701171875e-01
2.500000000000000000e+04,-5.000000000000000000e+02,9.591666666666667140e+01,1.371525079011917114e-01
3.000000000000000000e+04,-5.000000000000000000e+02,9.509999999999999432e+01,7.450868934392929077e-02
3.500000000000000000e+04,-3.822799999999999727e+02,9.428333333333333144e+01,6.194686293601989746e-01
4.000000000000000000e+04,-5.000000000000000000e+02,9.346666666666666856e+01,1.107033267617225647e-01
4.500000000000000000e+04,-5.000000000000000000e+02,9.265000000000000568e+01,8.268647789955139160e-01
5.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,1.048713102936744690e-01
5.500000000000000000e+04,-2.502100000000000080e+02,9.101666666666666572e+01,1.709114313125610352e-01
6.000000000000000000e+04,-5.000000000000000000e+02,9.020000000000000284e+01,2.527975142002105713e-01
6.500000000000000000e+04,-5.000000000000000000e+02,8.938333333333333997e+01,4.872363805770874023e-01
7.000000000000000000e+04,-5.000000000000000000e+02,8.856666666666667709e+01,2.463783025741577148e-01
7.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,6.755383610725402832e-01
8.000000000000000000e+04,-5.000000000000000000e+02,8.693333333333332291e+01,4.193904101848602295e-01
8.500000000000000000e+04,-5.000000000000000000e+02,8.611666666666666003e+01,2.966320216655731201e-01
9.000000000000000000e+04,-5.000000000000000000e+02,8.529999999999999716e+01,3.753097057342529297e-01
9.500000000000000000e+04,-5.000000000000000000e+02,8.448333333333333428e+01,4.461359083652496338e-01
1.000000000000000000e+05,-5.000000000000000000e+02,8.366666666666667140e+01,1.646752953529357910e-01
1.050000000000000000e+05,-5.000000000000000000e+02,8.284999999999999432e+01,1.336691528558731079e-01
1.100000000000000000e+05,-5.000000000000000000e+02,8.203333333333333144e+01,1.323294639587402344e-01
1.150000000000000000e+05,-5.000000000000000000e+02,8.121666666666666856e+01,2.116707712411880493e-01
1.200000000000000000e+05,-5.000000000000000000e+02,8.040000000000000568e+01,1.575994640588760376e-01
1.250000000000000000e+05,-5.000000000000000000e+02,7.958333333333334281e+01,1.551649868488311768e-01
1.300000000000000000e+05,-5.000000000000000000e+02,7.876666666666666572e+01,1.076930537819862366e-01
1.350000000000000000e+05,-5.000000000000000000e+02,7.795000000000000284e+01,5.143390297889709473e-01
1.400000000000000000e+05,-5.000000000000000000e+02,7.713333333333332575e+01,6.574869155883789062e-01
1.450000000000000000e+05,-5.000000000000000000e+02,7.631666666666666288e+01,5.189062356948852539e-01
1.500000000000000000e+05,-5.000000000000000000e+02,7.550000000000000000e+01,6.700780242681503296e-02
1.550000000000000000e+05,-5.000000000000000000e+02,7.468333333333332291e+01,1.090926751494407654e-01
1.600000000000000000e+05,-5.000000000000000000e+02,7.386666666666667425e+01,7.756210118532180786e-02
1.650000000000000000e+05,-5.000000000000000000e+02,7.304999999999999716e+01,1.032812669873237610e-01
1.700000000000000000e+05,-5.000000000000000000e+02,7.223333333333332007e+01,8.973234146833419800e-02
1.750000000000000000e+05,-5.000000000000000000e+02,7.141666666666665719e+01,7.493577152490615845e-02
1.800000000000000000e+05,-5.000000000000000000e+02,7.059999999999999432e+01,7.223157584667205811e-02
1.850000000000000000e+05,-5.000000000000000000e+02,6.978333333333333144e+01,6.565558165311813354e-02
1.900000000000000000e+05,-5.000000000000000000e+02,6.896666666666666856e+01,3.822511807084083557e-02
1.950000000000000000e+05,-5.000000000000000000e+02,6.815000000000000568e+01,4.088390246033668518e-02
2.000000000000000000e+05,-5.000000000000000000e+02,6.733333333333332860e+01,3.585282340645790100e-02
2.050000000000000000e+05,-5.000000000000000000e+02,6.651666666666666572e+01,6.348779201507568359e-01
2.100000000000000000e+05,-5.000000000000000000e+02,6.570000000000000284e+01,5.197882652282714844e-02
2.150000000000000000e+05,-5.000000000000000000e+02,6.488333333333333997e+01,3.512631729245185852e-02
2.200000000000000000e+05,-5.000000000000000000e+02,6.406666666666667709e+01,2.097399346530437469e-02
2.250000000000000000e+05,-5.000000000000000000e+02,6.325000000000000711e+01,6.812508702278137207e-01
2.300000000000000000e+05,-5.000000000000000000e+02,6.243333333333333002e+01,6.228987574577331543e-01
2.350000000000000000e+05,-5.000000000000000000e+02,6.161666666666667425e+01,3.819859400391578674e-02
2.400000000000000000e+05,-5.000000000000000000e+02,6.079999999999999716e+01,7.389605641365051270e-01
2.450000000000000000e+05,-5.000000000000000000e+02,5.998333333333333428e+01,7.072107195854187012e-01
2.500000000000000000e+05,-5.000000000000000000e+02,5.916666666666666430e+01,1.782920770347118378e-02
2.550000000000000000e+05,-5.000000000000000000e+02,5.835000000000000142e+01,1.864803209900856018e-02
2.600000000000000000e+05,-5.000000000000000000e+02,5.753333333333332433e+01,1.366050913929939270e-02
2.650000000000000000e+05,-5.000000000000000000e+02,5.671666666666666856e+01,7.818042635917663574e-01
2.700000000000000000e+05,-5.000000000000000000e+02,5.589999999999999147e+01,2.522546797990798950e-02
2.750000000000000000e+05,-5.000000000000000000e+02,5.508333333333332860e+01,8.984218239784240723e-01
2.800000000000000000e+05,-5.000000000000000000e+02,5.426666666666666572e+01,2.288528531789779663e-02
2.850000000000000000e+05,-5.000000000000000000e+02,5.344999999999999574e+01,2.352028340101242065e-02
2.900000000000000000e+05,-5.000000000000000000e+02,5.263333333333333286e+01,6.789729744195938110e-02
2.950000000000000000e+05,-5.000000000000000000e+02,5.181666666666666288e+01,6.385287046432495117e-01
3.000000000000000000e+05,-5.000000000000000000e+02,5.100000000000000000e+01,7.732507586479187012e-01
3.050000000000000000e+05,-4.423399999999999750e+02,5.018333333333333712e+01,9.404068440198898315e-02
3.100000000000000000e+05,-5.000000000000000000e+02,4.936666666666666003e+01,1.324485987424850464e-01
3.150000000000000000e+05,-5.000000000000000000e+02,4.855000000000000426e+01,7.711515575647354126e-02
3.200000000000000000e+05,-4.861000000000000227e+02,4.773333333333334139e+01,7.409808039665222168e-02
3.250000000000000000e+05,-5.000000000000000000e+02,4.691666666666667140e+01,1.367153644561767578e+00
3.300000000000000000e+05,-5.000000000000000000e+02,4.609999999999999432e+01,5.277637019753456116e-02
3.350000000000000000e+05,-5.000000000000000000e+02,4.528333333333333144e+01,3.541553393006324768e-02
3.400000000000000000e+05,-5.000000000000000000e+02,4.446666666666666856e+01,8.338520526885986328e-01
3.450000000000000000e+05,-5.000000000000000000e+02,4.364999999999999858e+01,3.957831114530563354e-02
3.500000000000000000e+05,-4.094499999999999886e+02,4.283333333333333570e+01,5.347881838679313660e-02
3.550000000000000000e+05,-4.800699999999999932e+02,4.201666666666666572e+01,1.031858325004577637e-01
3.600000000000000000e+05,-5.000000000000000000e+02,4.120000000000000284e+01,1.279519647359848022e-01
3.650000000000000000e+05,-5.000000000000000000e+02,4.038333333333333997e+01,4.248619452118873596e-02
3.700000000000000000e+05,-5.000000000000000000e+02,3.956666666666666288e+01,2.576745487749576569e-02
3.750000000000000000e+05,-5.000000000000000000e+02,3.874999999999999289e+01,1.801463030278682709e-02
3.800000000000000000e+05,-5.000000000000000000e+02,3.793333333333334423e+01,1.478525280952453613e+00
3.850000000000000000e+05,-5.000000000000000000e+02,3.711666666666666714e+01,4.098118096590042114e-02
3.900000000000000000e+05,-4.980699999999999932e+02,3.629999999999999716e+01,5.052774772047996521e-02
3.950000000000000000e+05,-5.000000000000000000e+02,3.548333333333333428e+01,2.402909286320209503e-02
4.000000000000000000e+05,-5.000000000000000000e+02,3.466666666666667140e+01,6.246042251586914062e-02
4.050000000000000000e+05,-5.000000000000000000e+02,3.385000000000000142e+01,2.289947867393493652e-02
4.100000000000000000e+05,-5.000000000000000000e+02,3.303333333333333854e+01,2.093224227428436279e-02
4.150000000000000000e+05,-5.000000000000000000e+02,3.221666666666666856e+01,2.174132503569126129e-02
4.200000000000000000e+05,-5.000000000000000000e+02,3.140000000000000568e+01,1.309898961335420609e-02
4.250000000000000000e+05,-5.000000000000000000e+02,3.058333333333332860e+01,1.120771747082471848e-02
4.300000000000000000e+05,-5.000000000000000000e+02,2.976666666666666217e+01,8.290576748549938202e-03
4.350000000000000000e+05,-5.000000000000000000e+02,2.894999999999999929e+01,1.484932377934455872e-02
4.400000000000000000e+05,-4.955699999999999932e+02,2.813333333333334352e+01,1.426531840115785599e-02
4.450000000000000000e+05,-5.000000000000000000e+02,2.731666666666666643e+01,7.941789031028747559e-01
4.500000000000000000e+05,-5.000000000000000000e+02,2.650000000000000000e+01,3.830775246024131775e-02
4.550000000000000000e+05,-5.000000000000000000e+02,2.568333333333333712e+01,6.668280959129333496e-01
4.600000000000000000e+05,-5.000000000000000000e+02,2.486666666666666003e+01,1.344812288880348206e-02
4.650000000000000000e+05,-5.000000000000000000e+02,2.405000000000000426e+01,7.222363352775573730e-01
4.700000000000000000e+05,-5.000000000000000000e+02,2.323333333333333783e+01,7.856170646846294403e-03
4.750000000000000000e+05,-5.000000000000000000e+02,2.241666666666667496e+01,1.233730744570493698e-02
4.800000000000000000e+05,-5.000000000000000000e+02,2.159999999999999787e+01,1.032928843051195145e-02
4.850000000000000000e+05,-5.000000000000000000e+02,2.078333333333333144e+01,1.050552725791931152e-02
4.900000000000000000e+05,-5.000000000000000000e+02,1.996666666666666501e+01,1.038202736526727676e-02
4.950000000000000000e+05,-5.000000000000000000e+02,1.914999999999999858e+01,8.793179877102375031e-03
5.000000000000000000e+05,-5.000000000000000000e+02,1.833333333333333570e+01,8.589313030242919922e-01
5.050000000000000000e+05,-4.963899999999999864e+02,1.751666666666666927e+01,9.468229487538337708e-03
5.100000000000000000e+05,-5.000000000000000000e+02,1.670000000000000284e+01,1.197477150708436966e-02
5.150000000000000000e+05,-5.000000000000000000e+02,1.588333333333333819e+01,1.026341505348682404e-02
5.200000000000000000e+05,-5.000000000000000000e+02,1.506666666666666110e+01,7.427756190299987793e-01
5.250000000000000000e+05,-5.000000000000000000e+02,1.425000000000000711e+01,7.697410583496093750e-01
5.300000000000000000e+05,-4.869300000000000068e+02,1.343333333333334068e+01,1.292005553841590881e-02
5.350000000000000000e+05,-5.000000000000000000e+02,1.261666666666666536e+01,1.220716536045074463e-02
5.400000000000000000e+05,-5.000000000000000000e+02,1.179999999999999893e+01,8.745170198380947113e-03
5.450000000000000000e+05,-5.000000000000000000e+02,1.098333333333333428e+01,7.022953033447265625e-01
5.500000000000000000e+05,-4.689399999999999977e+02,1.016666666666666785e+01,7.694461941719055176e-01
5.550000000000000000e+05,-5.000000000000000000e+02,9.350000000000003197e+00,7.470123171806335449e-01
5.600000000000000000e+05,-5.000000000000000000e+02,8.533333333333336768e+00,1.459545362740755081e-02
5.650000000000000000e+05,-5.000000000000000000e+02,7.716666666666672114e+00,2.451056241989135742e-02
5.700000000000000000e+05,-5.000000000000000000e+02,6.900000000000005684e+00,1.581807062029838562e-02
5.750000000000000000e+05,-3.291899999999999977e+02,6.083333333333329485e+00,4.282622039318084717e-02
5.800000000000000000e+05,-5.000000000000000000e+02,5.266666666666663943e+00,2.052182555198669434e-01
5.850000000000000000e+05,-2.364600000000000080e+02,4.449999999999998401e+00,6.887701153755187988e-01
5.900000000000000000e+05,-5.000000000000000000e+02,3.633333333333343962e+00,9.478916525840759277e-01
5.950000000000000000e+05,-5.000000000000000000e+02,2.816666666666667318e+00,1.009220108389854431e-01
6.000000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,8.599731326103210449e-02
6.050000000000000000e+05,-2.581299999999999955e+02,2.000000000000001776e+00,4.627628624439239502e-02
6.100000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,7.846210151910781860e-02
6.150000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.005333364009857178e-01
6.200000000000000000e+05,-1.264399999999999977e+02,2.000000000000001776e+00,1.151557564735412598e+00
6.250000000000000000e+05,-1.353100000000000023e+02,2.000000000000001776e+00,1.102252677083015442e-01
6.300000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.079355597496032715e+00
6.350000000000000000e+05,-1.720999999999999943e+02,2.000000000000001776e+00,1.738037019968032837e-01
6.400000000000000000e+05,-1.740699999999999932e+02,2.000000000000001776e+00,8.187734335660934448e-02
6.450000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,5.371602252125740051e-02
6.500000000000000000e+05,-4.665000000000000000e+02,2.000000000000001776e+00,5.770838260650634766e-01
6.550000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,8.561880141496658325e-02
6.600000000000000000e+05,-4.718999999999999773e+02,2.000000000000001776e+00,1.075244247913360596e-01
6.650000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.279191076755523682e-01
6.700000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,5.474531278014183044e-02
6.750000000000000000e+05,-1.255100000000000051e+02,2.000000000000001776e+00,6.508251279592514038e-02
6.800000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,6.376979947090148926e-01
6.850000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.275900751352310181e-01
6.900000000000000000e+05,-3.710799999999999841e+02,2.000000000000001776e+00,4.410374164581298828e-02
6.950000000000000000e+05,-4.930799999999999841e+02,2.000000000000001776e+00,1.178474053740501404e-01
7.000000000000000000e+05,-1.853799999999999955e+02,2.000000000000001776e+00,4.257500469684600830e-01
7.050000000000000000e+05,-2.197599999999999909e+02,2.000000000000001776e+00,3.987251520156860352e-01
7.100000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.026977524161338806e-01
7.150000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,4.701918065547943115e-01
