# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.650000000000000000e+01,1.000000000000000000e+03,4.346302866935729980e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.640000000000000568e+01,2.000000000000000000e+03,5.342343449592590332e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.620000000000000284e+01,3.000000000000000000e+03,6.371736168861389160e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.629999999999999716e+01,4.000000000000000000e+03,7.442917823791503906e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.659999999999999432e+01,5.000000000000000000e+03,6.975333631038665771e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.629999999999999716e+01,6.000000000000000000e+03,7.561094105243682861e+00
9.542666666666667652e+01,7.000000000000000000e+02,7.629999999999999716e+01,7.000000000000000000e+03,1.052519023418426514e+01
9.477333333333332632e+01,8.000000000000000000e+02,7.609999999999999432e+01,8.000000000000000000e+03,1.245743942260742188e+01
9.412000000000000455e+01,9.000000000000000000e+02,7.579999999999999716e+01,9.000000000000000000e+03,1.498426389694213867e+01
9.346666666666666856e+01,1.000000000000000000e+03,7.590000000000000568e+01,1.000000000000000000e+04,2.849775004386901855e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.640000000000000568e+01,1.100000000000000000e+04,3.016341686248779297e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.679999999999999716e+01,1.200000000000000000e+04,2.547609853744506836e+01
9.150666666666667481e+01,1.300000000000000000e+03,7.640000000000000568e+01,1.300000000000000000e+04,3.438896083831787109e+01
9.085333333333332462e+01,1.400000000000000000e+03,7.620000000000000284e+01,1.400000000000000000e+04,5.290519905090332031e+01
9.020000000000000284e+01,1.500000000000000000e+03,7.670000000000000284e+01,1.500000000000000000e+04,4.750722789764404297e+01
8.954666666666666686e+01,1.600000000000000000e+03,7.690000000000000568e+01,1.600000000000000000e+04,2.822464466094970703e+01
8.889333333333333087e+01,1.700000000000000000e+03,7.690000000000000568e+01,1.700000000000000000e+04,2.119254565238952637e+01
8.823999999999999488e+01,1.800000000000000000e+03,7.690000000000000568e+01,1.800000000000000000e+04,2.463063192367553711e+01
8.758666666666667311e+01,1.900000000000000000e+03,7.670000000000000284e+01,1.900000000000000000e+04,1.643239903450012207e+01
8.693333333333332291e+01,2.000000000000000000e+03,7.679999999999999716e+01,2.000000000000000000e+04,7.381045341491699219e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.670000000000000284e+01,2.100000000000000000e+04,6.030931472778320312e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.700000000000000000e+01,2.200000000000000000e+04,1.646216303110122681e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.659999999999999432e+01,2.300000000000000000e+04,1.089158922433853149e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.690000000000000568e+01,2.400000000000000000e+04,6.962035000324249268e-01
8.366666666666667140e+01,2.500000000000000000e+03,7.659999999999999432e+01,2.500000000000000000e+04,7.256640940904617310e-01
8.301333333333333542e+01,2.600000000000000000e+03,7.720000000000000284e+01,2.600000000000000000e+04,3.479640930891036987e-01
8.235999999999999943e+01,2.700000000000000000e+03,7.700000000000000000e+01,2.700000000000000000e+04,2.506398782134056091e-01
8.170666666666666345e+01,2.800000000000000000e+03,7.729999999999999716e+01,2.800000000000000000e+04,1.582520343363285065e-01
8.105333333333332746e+01,2.900000000000000000e+03,7.729999999999999716e+01,2.900000000000000000e+04,9.618366509675979614e-02
8.040000000000000568e+01,3.000000000000000000e+03,7.720000000000000284e+01,3.000000000000000000e+04,1.571000660769641399e-01
7.974666666666666970e+01,3.100000000000000000e+03,7.720000000000000284e+01,3.100000000000000000e+04,1.148482011631131172e-01
7.909333333333333371e+01,3.200000000000000000e+03,7.759999999999999432e+01,3.200000000000000000e+04,6.873118318617343903e-02
7.843999999999999773e+01,3.300000000000000000e+03,7.709999999999999432e+01,3.300000000000000000e+04,6.283815018832683563e-02
7.778666666666667595e+01,3.400000000000000000e+03,7.759999999999999432e+01,3.400000000000000000e+04,2.938762120902538300e-02
7.713333333333332575e+01,3.500000000000000000e+03,7.709999999999999432e+01,3.500000000000000000e+04,1.220152210444211960e-01
7.648000000000000398e+01,3.600000000000000000e+03,7.759999999999999432e+01,3.600000000000000000e+04,5.220205243676900864e-02
7.582666666666666799e+01,3.700000000000000000e+03,7.800000000000000000e+01,3.700000000000000000e+04,3.673205804079771042e-02
7.517333333333333201e+01,3.800000000000000000e+03,7.709999999999999432e+01,3.800000000000000000e+04,4.161028936505317688e-02
7.451999999999999602e+01,3.900000000000000000e+03,7.770000000000000284e+01,3.900000000000000000e+04,2.648547547869384289e-02
7.386666666666667425e+01,4.000000000000000000e+03,7.790000000000000568e+01,4.000000000000000000e+04,3.778850939124822617e-02
7.321333333333332405e+01,4.100000000000000000e+03,7.800000000000000000e+01,4.100000000000000000e+04,2.908925595693290234e-02
7.256000000000000227e+01,4.200000000000000000e+03,7.829999999999999716e+01,4.200000000000000000e+04,2.101326966658234596e-02
7.190666666666666629e+01,4.300000000000000000e+03,7.829999999999999716e+01,4.300000000000000000e+04,5.496140290051698685e-02
7.125333333333333030e+01,4.400000000000000000e+03,7.850000000000000000e+01,4.400000000000000000e+04,5.347807728685438633e-02
7.059999999999999432e+01,4.500000000000000000e+03,7.850000000000000000e+01,4.500000000000000000e+04,3.005824796855449677e-02
6.994666666666667254e+01,4.600000000000000000e+03,7.820000000000000284e+01,4.600000000000000000e+04,4.048780538141727448e-02
6.929333333333333655e+01,4.700000000000000000e+03,7.820000000000000284e+01,4.700000000000000000e+04,4.130508820526301861e-02
6.864000000000000057e+01,4.800000000000000000e+03,7.790000000000000568e+01,4.800000000000000000e+04,1.902827732264995575e-01
6.798666666666666458e+01,4.900000000000000000e+03,7.740000000000000568e+01,4.900000000000000000e+04,1.067943766713142395e+00
6.733333333333332860e+01,5.000000000000000000e+03,7.679999999999999716e+01,5.000000000000000000e+04,4.575616121292114258e-01
6.668000000000000682e+01,5.100000000000000000e+03,7.729999999999999716e+01,5.100000000000000000e+04,1.970758810639381409e-01
6.602666666666667084e+01,5.200000000000000000e+03,7.659999999999999432e+01,5.200000000000000000e+04,1.969940587878227234e-01
6.537333333333333485e+01,5.300000000000000000e+03,7.490000000000000568e+01,5.300000000000000000e+04,3.393824659287929535e-01
6.471999999999999886e+01,5.400000000000000000e+03,7.600000000000000000e+01,5.400000000000000000e+04,1.846516802906990051e-01
