# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.579999999999999716e+01,1.000000000000000000e+03,4.543364405632019043e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.600000000000000000e+01,2.000000000000000000e+03,4.467883348464965820e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.609999999999999432e+01,3.000000000000000000e+03,5.562160015106201172e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.620000000000000284e+01,4.000000000000000000e+03,5.687360048294067383e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.620000000000000284e+01,5.000000000000000000e+03,7.892974376678466797e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.620000000000000284e+01,6.000000000000000000e+03,1.096904015541076660e+01
9.542666666666667652e+01,7.000000000000000000e+02,7.659999999999999432e+01,7.000000000000000000e+03,1.226757955551147461e+01
9.477333333333332632e+01,8.000000000000000000e+02,7.600000000000000000e+01,8.000000000000000000e+03,1.467157745361328125e+01
9.412000000000000455e+01,9.000000000000000000e+02,7.650000000000000000e+01,9.000000000000000000e+03,2.175918149948120117e+01
9.346666666666666856e+01,1.000000000000000000e+03,7.670000000000000284e+01,1.000000000000000000e+04,2.858186507225036621e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.650000000000000000e+01,1.100000000000000000e+04,4.240836238861083984e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.640000000000000568e+01,1.200000000000000000e+04,3.441247111558914185e+01
9.150666666666667481e+01,1.300000000000000000e+03,7.659999999999999432e+01,1.300000000000000000e+04,3.220377683639526367e+01
9.085333333333332462e+01,1.400000000000000000e+03,7.700000000000000000e+01,1.400000000000000000e+04,4.177238845825195312e+01
9.020000000000000284e+01,1.500000000000000000e+03,7.700000000000000000e+01,1.500000000000000000e+04,3.031901693344116211e+01
8.954666666666666686e+01,1.600000000000000000e+03,7.679999999999999716e+01,1.600000000000000000e+04,2.715280985832214355e+01
8.889333333333333087e+01,1.700000000000000000e+03,7.709999999999999432e+01,1.700000000000000000e+04,2.354135799407958984e+01
8.823999999999999488e+01,1.800000000000000000e+03,7.659999999999999432e+01,1.800000000000000000e+04,3.088568735122680664e+01
8.758666666666667311e+01,1.900000000000000000e+03,7.690000000000000568e+01,1.900000000000000000e+04,1.591835117340087891e+01
8.693333333333332291e+01,2.000000000000000000e+03,7.709999999999999432e+01,2.000000000000000000e+04,1.388673543930053711e+01
8.628000000000000114e+01,2.100000000000000000e+03,7.629999999999999716e+01,2.100000000000000000e+04,1.005048799514770508e+01
8.562666666666667936e+01,2.200000000000000000e+03,7.659999999999999432e+01,2.200000000000000000e+04,5.254554212093353271e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.650000000000000000e+01,2.300000000000000000e+04,3.761105000972747803e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.640000000000000568e+01,2.400000000000000000e+04,1.198344454169273376e+00
8.366666666666667140e+01,2.500000000000000000e+03,7.650000000000000000e+01,2.500000000000000000e+04,1.969872802495956421e+00
8.301333333333333542e+01,2.600000000000000000e+03,7.570000000000000284e+01,2.600000000000000000e+04,1.810296088457107544e+00
8.235999999999999943e+01,2.700000000000000000e+03,7.690000000000000568e+01,2.700000000000000000e+04,1.526602953672409058e+00
8.170666666666666345e+01,2.800000000000000000e+03,7.640000000000000568e+01,2.800000000000000000e+04,1.321858048439025879e+00
8.105333333333332746e+01,2.900000000000000000e+03,7.590000000000000568e+01,2.900000000000000000e+04,1.083074539899826050e+00
8.040000000000000568e+01,3.000000000000000000e+03,7.659999999999999432e+01,3.000000000000000000e+04,7.930879443883895874e-01
7.974666666666666970e+01,3.100000000000000000e+03,7.709999999999999432e+01,3.100000000000000000e+04,8.049666583538055420e-01
