# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.620000000000000284e+01,1.000000000000000000e+03,5.591581463813781738e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.640000000000000568e+01,2.000000000000000000e+03,4.922939300537109375e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.629999999999999716e+01,3.000000000000000000e+03,4.630425810813903809e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.650000000000000000e+01,4.000000000000000000e+03,5.698578238487243652e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.629999999999999716e+01,5.000000000000000000e+03,5.841028690338134766e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.640000000000000568e+01,6.000000000000000000e+03,6.086463093757629395e+00
9.542666666666667652e+01,7.000000000000000000e+02,7.659999999999999432e+01,7.000000000000000000e+03,8.381964206695556641e+00
9.477333333333332632e+01,8.000000000000000000e+02,7.620000000000000284e+01,8.000000000000000000e+03,9.829959750175476074e+00
9.412000000000000455e+01,9.000000000000000000e+02,7.640000000000000568e+01,9.000000000000000000e+03,1.105904376506805420e+01
9.346666666666666856e+01,1.000000000000000000e+03,7.670000000000000284e+01,1.000000000000000000e+04,1.464690375328063965e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.670000000000000284e+01,1.100000000000000000e+04,9.369099199771881104e+00
9.215999999999999659e+01,1.200000000000000000e+03,7.659999999999999432e+01,1.200000000000000000e+04,8.714295625686645508e+00
9.150666666666667481e+01,1.300000000000000000e+03,7.679999999999999716e+01,1.300000000000000000e+04,8.844666004180908203e+00
9.085333333333332462e+01,1.400000000000000000e+03,7.690000000000000568e+01,1.400000000000000000e+04,5.980729103088378906e+00
9.020000000000000284e+01,1.500000000000000000e+03,7.679999999999999716e+01,1.500000000000000000e+04,6.383030295372009277e+00
8.954666666666666686e+01,1.600000000000000000e+03,7.690000000000000568e+01,1.600000000000000000e+04,3.834615528583526611e+00
8.889333333333333087e+01,1.700000000000000000e+03,7.700000000000000000e+01,1.700000000000000000e+04,3.860605478286743164e+00
8.823999999999999488e+01,1.800000000000000000e+03,7.670000000000000284e+01,1.800000000000000000e+04,2.711015641689300537e+00
8.758666666666667311e+01,1.900000000000000000e+03,7.720000000000000284e+01,1.900000000000000000e+04,2.142457485198974609e+00
8.693333333333332291e+01,2.000000000000000000e+03,7.700000000000000000e+01,2.000000000000000000e+04,2.095337152481079102e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.670000000000000284e+01,2.100000000000000000e+04,2.953619301319122314e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.690000000000000568e+01,2.200000000000000000e+04,2.418396532535552979e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.709999999999999432e+01,2.300000000000000000e+04,1.924394398927688599e+00
