# Exploration %,Episodes,Rewards,Timestep,Training Score
1.245333333333333847e+01,1.340000000000000000e+04,8.050000000000000000e+01,1.340000000000000000e+05,2.084893174469470978e-01
1.179999999999999893e+01,1.350000000000000000e+04,8.000000000000000000e+01,1.350000000000000000e+05,2.345402278006076813e-01
1.114666666666667183e+01,1.360000000000000000e+04,7.990000000000000568e+01,1.360000000000000000e+05,1.782840527594089508e-01
1.049333333333333229e+01,1.370000000000000000e+04,7.979999999999999716e+01,1.370000000000000000e+05,1.736809872090816498e-01
9.839999999999992752e+00,1.380000000000000000e+04,8.029999999999999716e+01,1.380000000000000000e+05,5.695822834968566895e-02
9.186666666666676306e+00,1.390000000000000000e+04,8.040000000000000568e+01,1.390000000000000000e+05,5.073549598455429077e-02
8.533333333333336768e+00,1.400000000000000000e+04,8.059999999999999432e+01,1.400000000000000000e+05,5.875035095959901810e-02
7.880000000000009663e+00,1.410000000000000000e+04,8.070000000000000284e+01,1.410000000000000000e+05,4.655870050191879272e-02
7.226666666666670125e+00,1.420000000000000000e+04,8.059999999999999432e+01,1.420000000000000000e+05,6.753987632691860199e-02
6.573333333333330586e+00,1.430000000000000000e+04,8.070000000000000284e+01,1.430000000000000000e+05,7.914529833942651749e-02
5.920000000000003482e+00,1.440000000000000000e+04,8.070000000000000284e+01,1.440000000000000000e+05,8.136870339512825012e-02
5.266666666666663943e+00,1.450000000000000000e+04,8.079999999999999716e+01,1.450000000000000000e+05,3.084906190633773804e-02
4.613333333333324404e+00,1.460000000000000000e+04,8.079999999999999716e+01,1.460000000000000000e+05,3.250001044943928719e-02
3.960000000000007958e+00,1.470000000000000000e+04,8.079999999999999716e+01,1.470000000000000000e+05,2.924806135706603527e-02
3.306666666666668863e+00,1.480000000000000000e+04,8.090000000000000568e+01,1.480000000000000000e+05,2.632716530933976173e-02
2.653333333333340871e+00,1.490000000000000000e+04,8.070000000000000284e+01,1.490000000000000000e+05,2.828321792185306549e-02
2.000000000000001776e+00,1.500000000000000000e+04,8.100000000000000000e+01,1.500000000000000000e+05,2.480234368704259396e-02
2.000000000000001776e+00,1.510000000000000000e+04,8.090000000000000568e+01,1.510000000000000000e+05,3.722652420401573181e-02
