# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.570000000000000284e+01,1.000000000000000000e+03,5.781003236770629883e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.600000000000000000e+01,2.000000000000000000e+03,4.820586800575256348e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.620000000000000284e+01,3.000000000000000000e+03,4.223111569881439209e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.629999999999999716e+01,4.000000000000000000e+03,4.181123912334442139e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.620000000000000284e+01,5.000000000000000000e+03,6.772126078605651855e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.609999999999999432e+01,6.000000000000000000e+03,1.023483395576477051e+01
9.542666666666667652e+01,7.000000000000000000e+02,7.650000000000000000e+01,7.000000000000000000e+03,1.282811999320983887e+01
9.477333333333332632e+01,8.000000000000000000e+02,7.600000000000000000e+01,8.000000000000000000e+03,1.186017131805419922e+01
9.412000000000000455e+01,9.000000000000000000e+02,7.650000000000000000e+01,9.000000000000000000e+03,1.394331502914428711e+01
9.346666666666666856e+01,1.000000000000000000e+03,7.650000000000000000e+01,1.000000000000000000e+04,1.618349170684814453e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.640000000000000568e+01,1.100000000000000000e+04,2.169512653350830078e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.640000000000000568e+01,1.200000000000000000e+04,1.480493423342704773e+01
9.150666666666667481e+01,1.300000000000000000e+03,7.650000000000000000e+01,1.300000000000000000e+04,1.316317999362945557e+01
9.085333333333332462e+01,1.400000000000000000e+03,7.709999999999999432e+01,1.400000000000000000e+04,1.400866365432739258e+01
9.020000000000000284e+01,1.500000000000000000e+03,7.700000000000000000e+01,1.500000000000000000e+04,9.955518484115600586e+00
8.954666666666666686e+01,1.600000000000000000e+03,7.679999999999999716e+01,1.600000000000000000e+04,8.552282571792602539e+00
8.889333333333333087e+01,1.700000000000000000e+03,7.729999999999999716e+01,1.700000000000000000e+04,5.407460153102874756e+00
8.823999999999999488e+01,1.800000000000000000e+03,7.690000000000000568e+01,1.800000000000000000e+04,4.064742505550384521e+00
8.758666666666667311e+01,1.900000000000000000e+03,7.709999999999999432e+01,1.900000000000000000e+04,2.021099016070365906e+00
8.693333333333332291e+01,2.000000000000000000e+03,7.720000000000000284e+01,2.000000000000000000e+04,2.166542172431945801e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.700000000000000000e+01,2.100000000000000000e+04,1.890218198299407959e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.729999999999999716e+01,2.200000000000000000e+04,1.846476018428802490e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.720000000000000284e+01,2.300000000000000000e+04,2.057196795940399170e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.709999999999999432e+01,2.400000000000000000e+04,1.682863295078277588e+00
8.366666666666667140e+01,2.500000000000000000e+03,7.759999999999999432e+01,2.500000000000000000e+04,1.887533605098724365e+00
8.301333333333333542e+01,2.600000000000000000e+03,7.700000000000000000e+01,2.600000000000000000e+04,1.096613675355911255e+00
8.235999999999999943e+01,2.700000000000000000e+03,7.740000000000000568e+01,2.700000000000000000e+04,1.864321500062942505e+00
8.170666666666666345e+01,2.800000000000000000e+03,7.740000000000000568e+01,2.800000000000000000e+04,1.615313589572906494e+00
8.105333333333332746e+01,2.900000000000000000e+03,7.709999999999999432e+01,2.900000000000000000e+04,9.614648371934890747e-01
8.040000000000000568e+01,3.000000000000000000e+03,7.750000000000000000e+01,3.000000000000000000e+04,8.966128677129745483e-01
7.974666666666666970e+01,3.100000000000000000e+03,7.790000000000000568e+01,3.100000000000000000e+04,1.218800425529479980e+00
7.909333333333333371e+01,3.200000000000000000e+03,7.750000000000000000e+01,3.200000000000000000e+04,8.822385966777801514e-01
7.843999999999999773e+01,3.300000000000000000e+03,7.800000000000000000e+01,3.300000000000000000e+04,1.004500076174736023e+00
7.778666666666667595e+01,3.400000000000000000e+03,7.740000000000000568e+01,3.400000000000000000e+04,1.217816382646560669e+00
7.713333333333332575e+01,3.500000000000000000e+03,7.770000000000000284e+01,3.500000000000000000e+04,1.029839634895324707e+00
7.648000000000000398e+01,3.600000000000000000e+03,7.759999999999999432e+01,3.600000000000000000e+04,7.930622547864913940e-01
7.582666666666666799e+01,3.700000000000000000e+03,7.729999999999999716e+01,3.700000000000000000e+04,8.157675415277481079e-01
7.517333333333333201e+01,3.800000000000000000e+03,7.729999999999999716e+01,3.800000000000000000e+04,7.925146520137786865e-01
7.451999999999999602e+01,3.900000000000000000e+03,7.729999999999999716e+01,3.900000000000000000e+04,9.267058670520782471e-01
7.386666666666667425e+01,4.000000000000000000e+03,7.790000000000000568e+01,4.000000000000000000e+04,7.787053734064102173e-01
7.321333333333332405e+01,4.100000000000000000e+03,7.759999999999999432e+01,4.100000000000000000e+04,5.037300065159797668e-01
7.256000000000000227e+01,4.200000000000000000e+03,7.790000000000000568e+01,4.200000000000000000e+04,5.637811422348022461e-01
7.190666666666666629e+01,4.300000000000000000e+03,7.759999999999999432e+01,4.300000000000000000e+04,6.470683366060256958e-01
7.125333333333333030e+01,4.400000000000000000e+03,7.690000000000000568e+01,4.400000000000000000e+04,7.691554278135299683e-01
7.059999999999999432e+01,4.500000000000000000e+03,7.709999999999999432e+01,4.500000000000000000e+04,7.114381194114685059e-01
6.994666666666667254e+01,4.600000000000000000e+03,7.759999999999999432e+01,4.600000000000000000e+04,7.779113799333572388e-01
6.929333333333333655e+01,4.700000000000000000e+03,7.790000000000000568e+01,4.700000000000000000e+04,6.974118351936340332e-01
6.864000000000000057e+01,4.800000000000000000e+03,7.750000000000000000e+01,4.800000000000000000e+04,7.948539853096008301e-01
6.798666666666666458e+01,4.900000000000000000e+03,7.729999999999999716e+01,4.900000000000000000e+04,5.745425373315811157e-01
6.733333333333332860e+01,5.000000000000000000e+03,7.729999999999999716e+01,5.000000000000000000e+04,4.462670050561428070e-01
6.668000000000000682e+01,5.100000000000000000e+03,7.740000000000000568e+01,5.100000000000000000e+04,6.884669065475463867e-01
6.602666666666667084e+01,5.200000000000000000e+03,7.740000000000000568e+01,5.200000000000000000e+04,4.228957742452621460e-01
6.537333333333333485e+01,5.300000000000000000e+03,7.690000000000000568e+01,5.300000000000000000e+04,7.880219668149948120e-01
6.471999999999999886e+01,5.400000000000000000e+03,7.690000000000000568e+01,5.400000000000000000e+04,7.935460209846496582e-01
6.406666666666667709e+01,5.500000000000000000e+03,7.759999999999999432e+01,5.500000000000000000e+04,8.290103822946548462e-01
6.341333333333333400e+01,5.600000000000000000e+03,7.679999999999999716e+01,5.600000000000000000e+04,5.756552852690219879e-01
