# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.591666666666667140e+01,1.100979968905448914e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,1.668392568826675415e-01
1.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,5.671276450157165527e-01
2.000000000000000000e+04,-5.000000000000000000e+02,8.366666666666667140e+01,2.730234265327453613e-01
2.500000000000000000e+04,-5.000000000000000000e+02,7.958333333333334281e+01,2.815595567226409912e-01
3.000000000000000000e+04,-5.000000000000000000e+02,7.550000000000000000e+01,2.540355920791625977e-01
3.500000000000000000e+04,-5.000000000000000000e+02,7.141666666666665719e+01,2.448383271694183350e-01
4.000000000000000000e+04,-4.189100000000000250e+02,6.733333333333332860e+01,5.240839719772338867e-02
4.500000000000000000e+04,-3.695799999999999841e+02,6.325000000000000711e+01,5.849448442459106445e-01
5.000000000000000000e+04,-5.000000000000000000e+02,5.916666666666666430e+01,2.711953520774841309e-01
5.500000000000000000e+04,-1.269000000000000057e+02,5.508333333333332860e+01,1.271135807037353516e-01
6.000000000000000000e+04,-1.921899999999999977e+02,5.100000000000000000e+01,7.980454564094543457e-01
6.500000000000000000e+04,-5.000000000000000000e+02,4.691666666666667140e+01,3.855057954788208008e-01
7.000000000000000000e+04,-5.000000000000000000e+02,4.283333333333333570e+01,2.629656195640563965e-01
7.500000000000000000e+04,-1.183599999999999994e+02,3.874999999999999289e+01,1.697296142578125000e+00
8.000000000000000000e+04,-5.000000000000000000e+02,3.466666666666667140e+01,8.297069072723388672e-01
8.500000000000000000e+04,-5.000000000000000000e+02,3.058333333333332860e+01,5.361000895500183105e-01
9.000000000000000000e+04,-5.000000000000000000e+02,2.650000000000000000e+01,1.735768318176269531e-01
9.500000000000000000e+04,-5.000000000000000000e+02,2.241666666666667496e+01,6.098641157150268555e-01
1.000000000000000000e+05,-1.578100000000000023e+02,1.833333333333333570e+01,1.983212381601333618e-01
1.050000000000000000e+05,-5.000000000000000000e+02,1.425000000000000711e+01,3.336758017539978027e-01
1.100000000000000000e+05,-5.000000000000000000e+02,1.016666666666666785e+01,3.187598586082458496e-01
1.150000000000000000e+05,-1.905500000000000114e+02,6.083333333333329485e+00,5.583506822586059570e-02
1.200000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.189259365200996399e-01
1.250000000000000000e+05,-4.604499999999999886e+02,2.000000000000001776e+00,2.127345949411392212e-01
1.300000000000000000e+05,-1.579600000000000080e+02,2.000000000000001776e+00,1.745881438255310059e-01
1.350000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.475252658128738403e-01
1.400000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.837218903005123138e-02
1.450000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.330615520477294922e+00
1.500000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,6.193614378571510315e-02
1.550000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.091349497437477112e-02
1.600000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.461416646838188171e-02
1.650000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.690259762108325958e-02
1.700000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,6.265693344175815582e-03
1.750000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.906448766589164734e-02
1.800000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.660282328724861145e-02
1.850000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.852891966700553894e-02
1.900000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.209049299359321594e-02
1.950000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,4.055759403854608536e-03
2.000000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.177827827632427216e-03
