# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-1.148499999999999943e+02,9.591666666666667140e+01,1.792573630809783936e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,2.449270039796829224e-01
1.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,1.994346678256988525e-01
2.000000000000000000e+04,-5.000000000000000000e+02,8.366666666666667140e+01,2.847120165824890137e-01
2.500000000000000000e+04,-5.000000000000000000e+02,7.958333333333334281e+01,3.924334943294525146e-01
3.000000000000000000e+04,-5.000000000000000000e+02,7.550000000000000000e+01,1.913253903388977051e+00
3.500000000000000000e+04,-5.000000000000000000e+02,7.141666666666665719e+01,3.728127181529998779e-01
4.000000000000000000e+04,-5.000000000000000000e+02,6.733333333333332860e+01,1.616001009941101074e+00
4.500000000000000000e+04,-5.000000000000000000e+02,6.325000000000000711e+01,3.322868049144744873e-01
5.000000000000000000e+04,-5.000000000000000000e+02,5.916666666666666430e+01,9.066347777843475342e-02
5.500000000000000000e+04,-5.000000000000000000e+02,5.508333333333332860e+01,2.221868336200714111e-01
6.000000000000000000e+04,-5.000000000000000000e+02,5.100000000000000000e+01,3.464682698249816895e-01
6.500000000000000000e+04,-5.000000000000000000e+02,4.691666666666667140e+01,3.531292080879211426e-01
7.000000000000000000e+04,-5.000000000000000000e+02,4.283333333333333570e+01,3.972985744476318359e-01
7.500000000000000000e+04,-1.695200000000000102e+02,3.874999999999999289e+01,3.968723714351654053e-01
8.000000000000000000e+04,-5.000000000000000000e+02,3.466666666666667140e+01,5.657985806465148926e-01
8.500000000000000000e+04,-5.000000000000000000e+02,3.058333333333332860e+01,1.559369266033172607e-01
9.000000000000000000e+04,-5.000000000000000000e+02,2.650000000000000000e+01,1.214341968297958374e-01
9.500000000000000000e+04,-9.090000000000000568e+01,2.241666666666667496e+01,2.283439934253692627e-01
1.000000000000000000e+05,-5.000000000000000000e+02,1.833333333333333570e+01,1.603272110223770142e-01
1.050000000000000000e+05,-1.677299999999999898e+02,1.425000000000000711e+01,2.792006433010101318e-01
1.100000000000000000e+05,-5.000000000000000000e+02,1.016666666666666785e+01,1.278980821371078491e-01
1.150000000000000000e+05,-5.000000000000000000e+02,6.083333333333329485e+00,1.705534160137176514e-01
1.200000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.093690320849418640e-01
1.250000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,5.367228016257286072e-02
1.300000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,8.306240290403366089e-02
1.350000000000000000e+05,-8.806999999999999318e+01,2.000000000000001776e+00,5.859251320362091064e-02
1.400000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,8.405589461326599121e-01
1.450000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,7.821910083293914795e-02
1.500000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.138996496796607971e-02
1.550000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,5.815839022397994995e-02
1.600000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.106064394116401672e-02
1.650000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.573689281940460205e-02
1.700000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,9.157682769000530243e-03
1.750000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,9.843915700912475586e-03
1.800000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.066620089113712311e-02
1.850000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.625009439885616302e-02
1.900000000000000000e+05,-4.979300000000000068e+02,2.000000000000001776e+00,9.804178960621356964e-03
1.950000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,8.313924074172973633e-03
2.000000000000000000e+05,-2.929800000000000182e+02,2.000000000000001776e+00,1.646412350237369537e-02
