# Timestep,Rewards,Exploration %,Training Score
5.000000000000000000e+03,-5.000000000000000000e+02,9.591666666666667140e+01,1.900080144405364990e-01
1.000000000000000000e+04,-5.000000000000000000e+02,9.183333333333332860e+01,1.797845661640167236e-01
1.500000000000000000e+04,-5.000000000000000000e+02,8.775000000000000000e+01,4.263945221900939941e-01
2.000000000000000000e+04,-5.000000000000000000e+02,8.366666666666667140e+01,3.918277025222778320e-01
2.500000000000000000e+04,-5.000000000000000000e+02,7.958333333333334281e+01,2.943586111068725586e-01
3.000000000000000000e+04,-5.000000000000000000e+02,7.550000000000000000e+01,6.863679736852645874e-02
3.500000000000000000e+04,-5.000000000000000000e+02,7.141666666666665719e+01,5.883036851882934570e-01
4.000000000000000000e+04,-5.000000000000000000e+02,6.733333333333332860e+01,2.239389121532440186e-01
4.500000000000000000e+04,-5.000000000000000000e+02,6.325000000000000711e+01,8.670341968536376953e-02
5.000000000000000000e+04,-5.000000000000000000e+02,5.916666666666666430e+01,1.486867964267730713e-01
5.500000000000000000e+04,-3.939300000000000068e+02,5.508333333333332860e+01,5.524464249610900879e-01
6.000000000000000000e+04,-5.000000000000000000e+02,5.100000000000000000e+01,3.009208440780639648e-01
6.500000000000000000e+04,-2.593299999999999841e+02,4.691666666666667140e+01,4.507761299610137939e-01
7.000000000000000000e+04,-5.000000000000000000e+02,4.283333333333333570e+01,2.398928105831146240e-01
7.500000000000000000e+04,-5.000000000000000000e+02,3.874999999999999289e+01,4.593540728092193604e-01
8.000000000000000000e+04,-5.000000000000000000e+02,3.466666666666667140e+01,1.325390338897705078e-01
8.500000000000000000e+04,-5.000000000000000000e+02,3.058333333333332860e+01,1.032509952783584595e-01
9.000000000000000000e+04,-5.000000000000000000e+02,2.650000000000000000e+01,9.579457342624664307e-02
9.500000000000000000e+04,-1.971800000000000068e+02,2.241666666666667496e+01,1.787316799163818359e-01
1.000000000000000000e+05,-5.000000000000000000e+02,1.833333333333333570e+01,5.001092553138732910e-01
1.050000000000000000e+05,-5.000000000000000000e+02,1.425000000000000711e+01,3.330058455467224121e-01
1.100000000000000000e+05,-5.000000000000000000e+02,1.016666666666666785e+01,2.971781492233276367e-01
1.150000000000000000e+05,-5.000000000000000000e+02,6.083333333333329485e+00,2.023020759224891663e-02
1.200000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.536633014678955078e+00
1.250000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,7.773403078317642212e-03
1.300000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.705317944288253784e-02
1.350000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,5.757622420787811279e-02
1.400000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,4.244936630129814148e-03
1.450000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.725511159747838974e-03
1.500000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,3.295712232589721680e+00
1.550000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.007109113037586212e-03
1.600000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.093812985345721245e-03
1.650000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,3.337344169616699219e+00
1.700000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.013707835227251053e-02
1.750000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.510171312838792801e-02
1.800000000000000000e+05,-4.978500000000000227e+02,2.000000000000001776e+00,5.117734894156455994e-02
1.850000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,3.900969773530960083e-02
1.900000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,1.118282787501811981e-02
1.950000000000000000e+05,-5.000000000000000000e+02,2.000000000000001776e+00,2.734655141830444336e+00
2.000000000000000000e+05,-2.849700000000000273e+02,2.000000000000001776e+00,3.162057697772979736e-02
