# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.579999999999999716e+01,1.000000000000000000e+03,5.432926535606384277e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.590000000000000568e+01,2.000000000000000000e+03,4.657225191593170166e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.609999999999999432e+01,3.000000000000000000e+03,4.405381262302398682e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.609999999999999432e+01,4.000000000000000000e+03,3.603865087032318115e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.609999999999999432e+01,5.000000000000000000e+03,5.011321306228637695e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.609999999999999432e+01,6.000000000000000000e+03,6.515344858169555664e+00
9.542666666666667652e+01,7.000000000000000000e+02,7.650000000000000000e+01,7.000000000000000000e+03,8.060696005821228027e+00
9.477333333333332632e+01,8.000000000000000000e+02,7.600000000000000000e+01,8.000000000000000000e+03,8.180069684982299805e+00
9.412000000000000455e+01,9.000000000000000000e+02,7.650000000000000000e+01,9.000000000000000000e+03,9.059658050537109375e+00
9.346666666666666856e+01,1.000000000000000000e+03,7.650000000000000000e+01,1.000000000000000000e+04,9.778992652893066406e+00
9.281333333333333258e+01,1.100000000000000000e+03,7.650000000000000000e+01,1.100000000000000000e+04,1.257126712799072266e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.659999999999999432e+01,1.200000000000000000e+04,8.407475948333740234e+00
9.150666666666667481e+01,1.300000000000000000e+03,7.670000000000000284e+01,1.300000000000000000e+04,7.248051762580871582e+00
9.085333333333332462e+01,1.400000000000000000e+03,7.700000000000000000e+01,1.400000000000000000e+04,7.392838239669799805e+00
9.020000000000000284e+01,1.500000000000000000e+03,7.709999999999999432e+01,1.500000000000000000e+04,4.954613089561462402e+00
8.954666666666666686e+01,1.600000000000000000e+03,7.679999999999999716e+01,1.600000000000000000e+04,5.500081479549407959e+00
8.889333333333333087e+01,1.700000000000000000e+03,7.720000000000000284e+01,1.700000000000000000e+04,4.503598093986511230e+00
8.823999999999999488e+01,1.800000000000000000e+03,7.679999999999999716e+01,1.800000000000000000e+04,4.007160365581512451e+00
8.758666666666667311e+01,1.900000000000000000e+03,7.700000000000000000e+01,1.900000000000000000e+04,3.151287376880645752e+00
8.693333333333332291e+01,2.000000000000000000e+03,7.709999999999999432e+01,2.000000000000000000e+04,3.439191579818725586e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.690000000000000568e+01,2.100000000000000000e+04,2.800017356872558594e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.720000000000000284e+01,2.200000000000000000e+04,4.763464689254760742e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.720000000000000284e+01,2.300000000000000000e+04,2.402364194393157959e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.709999999999999432e+01,2.400000000000000000e+04,3.318291664123535156e+00
8.366666666666667140e+01,2.500000000000000000e+03,7.770000000000000284e+01,2.500000000000000000e+04,3.068327128887176514e+00
8.301333333333333542e+01,2.600000000000000000e+03,7.709999999999999432e+01,2.600000000000000000e+04,2.917690515518188477e+00
8.235999999999999943e+01,2.700000000000000000e+03,7.750000000000000000e+01,2.700000000000000000e+04,3.285115540027618408e+00
8.170666666666666345e+01,2.800000000000000000e+03,7.750000000000000000e+01,2.800000000000000000e+04,3.191849529743194580e+00
8.105333333333332746e+01,2.900000000000000000e+03,7.729999999999999716e+01,2.900000000000000000e+04,2.167718291282653809e+00
8.040000000000000568e+01,3.000000000000000000e+03,7.770000000000000284e+01,3.000000000000000000e+04,2.321246445178985596e+00
7.974666666666666970e+01,3.100000000000000000e+03,7.809999999999999432e+01,3.100000000000000000e+04,2.267403334379196167e+00
7.909333333333333371e+01,3.200000000000000000e+03,7.779999999999999716e+01,3.200000000000000000e+04,2.185655087232589722e+00
7.843999999999999773e+01,3.300000000000000000e+03,7.820000000000000284e+01,3.300000000000000000e+04,1.951361596584320068e+00
7.778666666666667595e+01,3.400000000000000000e+03,7.770000000000000284e+01,3.400000000000000000e+04,2.109875530004501343e+00
7.713333333333332575e+01,3.500000000000000000e+03,7.800000000000000000e+01,3.500000000000000000e+04,1.777896434068679810e+00
7.648000000000000398e+01,3.600000000000000000e+03,7.809999999999999432e+01,3.600000000000000000e+04,1.634603947401046753e+00
7.582666666666666799e+01,3.700000000000000000e+03,7.790000000000000568e+01,3.700000000000000000e+04,1.427614435553550720e+00
7.517333333333333201e+01,3.800000000000000000e+03,7.790000000000000568e+01,3.800000000000000000e+04,1.753535658121109009e+00
7.451999999999999602e+01,3.900000000000000000e+03,7.750000000000000000e+01,3.900000000000000000e+04,1.545619040727615356e+00
7.386666666666667425e+01,4.000000000000000000e+03,7.820000000000000284e+01,4.000000000000000000e+04,1.510554015636444092e+00
7.321333333333332405e+01,4.100000000000000000e+03,7.800000000000000000e+01,4.100000000000000000e+04,1.074996531009674072e+00
7.256000000000000227e+01,4.200000000000000000e+03,7.820000000000000284e+01,4.200000000000000000e+04,9.503491967916488647e-01
7.190666666666666629e+01,4.300000000000000000e+03,7.800000000000000000e+01,4.300000000000000000e+04,1.239884585142135620e+00
7.125333333333333030e+01,4.400000000000000000e+03,7.800000000000000000e+01,4.400000000000000000e+04,1.437696591019630432e+00
7.059999999999999432e+01,4.500000000000000000e+03,7.790000000000000568e+01,4.500000000000000000e+04,1.429776340723037720e+00
6.994666666666667254e+01,4.600000000000000000e+03,7.829999999999999716e+01,4.600000000000000000e+04,1.337412357330322266e+00
6.929333333333333655e+01,4.700000000000000000e+03,7.809999999999999432e+01,4.700000000000000000e+04,1.326243281364440918e+00
6.864000000000000057e+01,4.800000000000000000e+03,7.790000000000000568e+01,4.800000000000000000e+04,1.325974002480506897e+00
6.798666666666666458e+01,4.900000000000000000e+03,7.829999999999999716e+01,4.900000000000000000e+04,1.052885010838508606e+00
6.733333333333332860e+01,5.000000000000000000e+03,7.829999999999999716e+01,5.000000000000000000e+04,1.076806887984275818e+00
