# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.629999999999999716e+01,1.000000000000000000e+03,5.271770954132080078e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.590000000000000568e+01,2.000000000000000000e+03,4.513246893882751465e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.629999999999999716e+01,3.000000000000000000e+03,4.312785744667053223e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.629999999999999716e+01,4.000000000000000000e+03,4.243890643119812012e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.590000000000000568e+01,5.000000000000000000e+03,6.165876150131225586e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.620000000000000284e+01,6.000000000000000000e+03,6.156591296195983887e+00
9.542666666666667652e+01,7.000000000000000000e+02,7.629999999999999716e+01,7.000000000000000000e+03,8.424515962600708008e+00
9.477333333333332632e+01,8.000000000000000000e+02,7.620000000000000284e+01,8.000000000000000000e+03,9.428379058837890625e+00
9.412000000000000455e+01,9.000000000000000000e+02,7.650000000000000000e+01,9.000000000000000000e+03,9.801981687545776367e+00
9.346666666666666856e+01,1.000000000000000000e+03,7.629999999999999716e+01,1.000000000000000000e+04,1.146122050285339355e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.640000000000000568e+01,1.100000000000000000e+04,1.067189371585845947e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.670000000000000284e+01,1.200000000000000000e+04,1.062652492523193359e+01
9.150666666666667481e+01,1.300000000000000000e+03,7.629999999999999716e+01,1.300000000000000000e+04,8.913282513618469238e+00
9.085333333333332462e+01,1.400000000000000000e+03,7.690000000000000568e+01,1.400000000000000000e+04,7.028832316398620605e+00
9.020000000000000284e+01,1.500000000000000000e+03,7.679999999999999716e+01,1.500000000000000000e+04,3.645552337169647217e+00
8.954666666666666686e+01,1.600000000000000000e+03,7.700000000000000000e+01,1.600000000000000000e+04,2.417511761188507080e+00
8.889333333333333087e+01,1.700000000000000000e+03,7.700000000000000000e+01,1.700000000000000000e+04,2.370004534721374512e+00
8.823999999999999488e+01,1.800000000000000000e+03,7.720000000000000284e+01,1.800000000000000000e+04,2.620181441307067871e+00
8.758666666666667311e+01,1.900000000000000000e+03,7.729999999999999716e+01,1.900000000000000000e+04,2.808938980102539062e+00
8.693333333333332291e+01,2.000000000000000000e+03,7.690000000000000568e+01,2.000000000000000000e+04,2.672899723052978516e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.720000000000000284e+01,2.100000000000000000e+04,2.685847580432891846e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.679999999999999716e+01,2.200000000000000000e+04,2.723137080669403076e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.729999999999999716e+01,2.300000000000000000e+04,3.059515178203582764e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.709999999999999432e+01,2.400000000000000000e+04,2.677850723266601562e+00
8.366666666666667140e+01,2.500000000000000000e+03,7.720000000000000284e+01,2.500000000000000000e+04,3.567326009273529053e+00
8.301333333333333542e+01,2.600000000000000000e+03,7.740000000000000568e+01,2.600000000000000000e+04,3.918766260147094727e+00
8.235999999999999943e+01,2.700000000000000000e+03,7.759999999999999432e+01,2.700000000000000000e+04,2.324402719736099243e+00
8.170666666666666345e+01,2.800000000000000000e+03,7.750000000000000000e+01,2.800000000000000000e+04,2.729909896850585938e+00
