# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,1.000000000000000000e+02,7.640000000000000568e+01,1.000000000000000000e+03,5.029747724533081055e+00
9.869333333333332803e+01,2.000000000000000000e+02,7.629999999999999716e+01,2.000000000000000000e+03,4.625072002410888672e+00
9.804000000000000625e+01,3.000000000000000000e+02,7.600000000000000000e+01,3.000000000000000000e+03,3.977779388427734375e+00
9.738666666666667027e+01,4.000000000000000000e+02,7.600000000000000000e+01,4.000000000000000000e+03,4.633840322494506836e+00
9.673333333333333428e+01,5.000000000000000000e+02,7.650000000000000000e+01,5.000000000000000000e+03,5.640930891036987305e+00
9.607999999999999829e+01,6.000000000000000000e+02,7.600000000000000000e+01,6.000000000000000000e+03,5.930954813957214355e+00
9.542666666666667652e+01,7.000000000000000000e+02,7.640000000000000568e+01,7.000000000000000000e+03,7.440828800201416016e+00
9.477333333333332632e+01,8.000000000000000000e+02,7.640000000000000568e+01,8.000000000000000000e+03,8.607173800468444824e+00
9.412000000000000455e+01,9.000000000000000000e+02,7.620000000000000284e+01,9.000000000000000000e+03,9.881143093109130859e+00
9.346666666666666856e+01,1.000000000000000000e+03,7.620000000000000284e+01,1.000000000000000000e+04,1.243952095508575439e+01
9.281333333333333258e+01,1.100000000000000000e+03,7.670000000000000284e+01,1.100000000000000000e+04,1.201873350143432617e+01
9.215999999999999659e+01,1.200000000000000000e+03,7.709999999999999432e+01,1.200000000000000000e+04,9.998360395431518555e+00
9.150666666666667481e+01,1.300000000000000000e+03,7.679999999999999716e+01,1.300000000000000000e+04,8.928429841995239258e+00
9.085333333333332462e+01,1.400000000000000000e+03,7.659999999999999432e+01,1.400000000000000000e+04,1.045244288444519043e+01
9.020000000000000284e+01,1.500000000000000000e+03,7.690000000000000568e+01,1.500000000000000000e+04,7.525908231735229492e+00
8.954666666666666686e+01,1.600000000000000000e+03,7.690000000000000568e+01,1.600000000000000000e+04,5.192120552062988281e+00
8.889333333333333087e+01,1.700000000000000000e+03,7.679999999999999716e+01,1.700000000000000000e+04,4.267623245716094971e+00
8.823999999999999488e+01,1.800000000000000000e+03,7.679999999999999716e+01,1.800000000000000000e+04,4.658480882644653320e+00
8.758666666666667311e+01,1.900000000000000000e+03,7.670000000000000284e+01,1.900000000000000000e+04,4.382077813148498535e+00
8.693333333333332291e+01,2.000000000000000000e+03,7.709999999999999432e+01,2.000000000000000000e+04,4.563709139823913574e+00
8.628000000000000114e+01,2.100000000000000000e+03,7.709999999999999432e+01,2.100000000000000000e+04,3.218175709247589111e+00
8.562666666666667936e+01,2.200000000000000000e+03,7.729999999999999716e+01,2.200000000000000000e+04,4.369725048542022705e+00
8.497333333333332916e+01,2.300000000000000000e+03,7.690000000000000568e+01,2.300000000000000000e+04,3.331032335758209229e+00
8.431999999999999318e+01,2.400000000000000000e+03,7.720000000000000284e+01,2.400000000000000000e+04,5.019256830215454102e+00
8.366666666666667140e+01,2.500000000000000000e+03,7.720000000000000284e+01,2.500000000000000000e+04,4.087621808052062988e+00
8.301333333333333542e+01,2.600000000000000000e+03,7.770000000000000284e+01,2.600000000000000000e+04,4.647118508815765381e+00
8.235999999999999943e+01,2.700000000000000000e+03,7.720000000000000284e+01,2.700000000000000000e+04,4.114660143852233887e+00
8.170666666666666345e+01,2.800000000000000000e+03,7.720000000000000284e+01,2.800000000000000000e+04,5.386864006519317627e+00
8.105333333333332746e+01,2.900000000000000000e+03,7.729999999999999716e+01,2.900000000000000000e+04,4.425164818763732910e+00
