# Timestep,Rewards,Exploration %,Training Score
3.000000000000000000e+04,1.424499999999999886e+02,3.466666666666667140e+01,3.511907067149877548e-01
3.100000000000000000e+04,1.100699999999999932e+02,3.248888888888888715e+01,1.382936013396829367e+00
3.200000000000000000e+04,2.732999999999999829e+01,3.031111111111111001e+01,1.520100571215152740e+00
3.300000000000000000e+04,2.617000000000000171e+01,2.813333333333334352e+01,2.869980573654174805e+00
3.400000000000000000e+04,1.690699999999999932e+02,2.595555555555555571e+01,6.556783262640237808e-01
3.500000000000000000e+04,7.115999999999999659e+01,2.377777777777777501e+01,6.570131834596395493e-01
3.600000000000000000e+04,9.687000000000000455e+01,2.159999999999999787e+01,8.688811492174863815e-01
3.700000000000000000e+04,2.908999999999999986e+01,1.942222222222223138e+01,1.027414328418672085e+00
3.800000000000000000e+04,6.042999999999999972e+01,1.724444444444445068e+01,7.095763795077800751e-01
3.900000000000000000e+04,2.805000000000000071e+01,1.506666666666666110e+01,1.851612698286771774e+00
4.000000000000000000e+04,1.122399999999999949e+02,1.288888888888889461e+01,2.628578546456992626e+00
4.100000000000000000e+04,1.276899999999999977e+02,1.071111111111111569e+01,9.555045319721102715e-01
4.200000000000000000e+04,5.029999999999999716e+01,8.533333333333336768e+00,1.351165628060698509e+00
4.300000000000000000e+04,1.944499999999999886e+02,6.355555555555547187e+00,9.694964112713932991e-01
4.400000000000000000e+04,1.318000000000000114e+02,4.177777777777780699e+00,2.083168076351284981e-01
4.500000000000000000e+04,1.953300000000000125e+02,2.000000000000001776e+00,8.769329809583723545e-01
4.600000000000000000e+04,1.931399999999999864e+02,2.000000000000001776e+00,4.031488085165619850e-01
4.700000000000000000e+04,1.446100000000000136e+02,2.000000000000001776e+00,9.388841092586517334e-01
4.800000000000000000e+04,8.215999999999999659e+01,2.000000000000001776e+00,3.792195711284875870e-01
4.900000000000000000e+04,1.242699999999999960e+02,2.000000000000001776e+00,3.733490034937858582e-02
5.000000000000000000e+04,6.082999999999999829e+01,2.000000000000001776e+00,2.979971328750252724e-02
5.100000000000000000e+04,1.484499999999999886e+02,2.000000000000001776e+00,1.098207847215235233e+00
5.200000000000000000e+04,1.150100000000000051e+02,2.000000000000001776e+00,5.444635413587093353e-01
5.300000000000000000e+04,1.863499999999999943e+02,2.000000000000001776e+00,2.708470253273844719e+00
5.400000000000000000e+04,1.998199999999999932e+02,2.000000000000001776e+00,1.856217696331441402e-02
5.500000000000000000e+04,1.979699999999999989e+02,2.000000000000001776e+00,1.001991933328099549e+00
5.600000000000000000e+04,1.976100000000000136e+02,2.000000000000001776e+00,1.001088325865566730e+00
5.700000000000000000e+04,1.885999999999999943e+02,2.000000000000001776e+00,2.034922991879284382e-02
5.800000000000000000e+04,1.882199999999999989e+02,2.000000000000001776e+00,1.663204488111659884e+00
5.900000000000000000e+04,1.894699999999999989e+02,2.000000000000001776e+00,1.117427891585975885e+00
6.000000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,1.436431915499269962e-02
6.100000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,1.765295397490262985e-02
6.200000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,1.620093570090830326e-02
6.300000000000000000e+04,9.745999999999999375e+01,2.000000000000001776e+00,3.481116215698421001e-01
6.400000000000000000e+04,1.969000000000000057e+02,2.000000000000001776e+00,1.944017037749290466e-01
6.500000000000000000e+04,1.993400000000000034e+02,2.000000000000001776e+00,1.540980992838740349e+00
6.600000000000000000e+04,6.732999999999999829e+01,2.000000000000001776e+00,1.122118281200528145e+00
6.700000000000000000e+04,1.841399999999999864e+02,2.000000000000001776e+00,2.733690068125724792e-01
6.800000000000000000e+04,1.148700000000000045e+02,2.000000000000001776e+00,1.130896992981433868e-02
6.900000000000000000e+04,1.926399999999999864e+02,2.000000000000001776e+00,5.802821088582277298e-02
7.000000000000000000e+04,1.403700000000000045e+02,2.000000000000001776e+00,7.933581518009305000e-01
7.100000000000000000e+04,1.982100000000000080e+02,2.000000000000001776e+00,5.568767525255680084e-02
7.200000000000000000e+04,1.698499999999999943e+02,2.000000000000001776e+00,4.592574853450059891e-02
7.300000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,1.080021052621304989e+00
7.400000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,1.265526132192462683e-02
7.500000000000000000e+04,2.000000000000000000e+02,2.000000000000001776e+00,6.514777429401874542e-03
