# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,3.200000000000000000e+01,1.730000000000000071e+01,1.000000000000000000e+03,1.691666785627603531e-01
9.869333333333332803e+01,5.600000000000000000e+01,2.030000000000000071e+01,2.000000000000000000e+03,1.605090796947479248e-01
9.804000000000000625e+01,8.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+03,3.645773846656084061e-01
9.738666666666667027e+01,1.040000000000000000e+02,2.100000000000000000e+01,4.000000000000000000e+03,4.184623137116432190e-01
9.673333333333333428e+01,1.280000000000000000e+02,2.150000000000000000e+01,5.000000000000000000e+03,7.194587811827659607e-01
9.607999999999999829e+01,1.520000000000000000e+02,2.169999999999999929e+01,6.000000000000000000e+03,1.791895329952239990e+00
9.542666666666667652e+01,1.840000000000000000e+02,2.080000000000000071e+01,7.000000000000000000e+03,1.213410070165991783e+00
9.477333333333332632e+01,2.080000000000000000e+02,2.030000000000000071e+01,8.000000000000000000e+03,7.978760823607444763e-01
9.412000000000000455e+01,2.320000000000000000e+02,2.039999999999999858e+01,9.000000000000000000e+03,1.166305456310510635e+00
9.346666666666666856e+01,2.480000000000000000e+02,2.210000000000000142e+01,1.000000000000000000e+04,2.031074546277523041e+00
9.281333333333333258e+01,2.720000000000000000e+02,2.239999999999999858e+01,1.100000000000000000e+04,1.363605499267578125e+00
9.215999999999999659e+01,2.960000000000000000e+02,2.260000000000000142e+01,1.200000000000000000e+04,9.473267197608947754e-01
9.150666666666667481e+01,3.120000000000000000e+02,2.350000000000000000e+01,1.300000000000000000e+04,4.458554219454526901e-01
9.085333333333332462e+01,3.280000000000000000e+02,2.369999999999999929e+01,1.400000000000000000e+04,7.977213859558105469e-01
9.020000000000000284e+01,3.520000000000000000e+02,2.350000000000000000e+01,1.500000000000000000e+04,1.276035889983177185e+00
8.954666666666666686e+01,3.760000000000000000e+02,2.369999999999999929e+01,1.600000000000000000e+04,1.000138288363814354e+00
8.889333333333333087e+01,3.920000000000000000e+02,2.489999999999999858e+01,1.700000000000000000e+04,8.937642872333526611e-01
8.823999999999999488e+01,4.080000000000000000e+02,2.630000000000000071e+01,1.800000000000000000e+04,6.819376572966575623e-01
8.758666666666667311e+01,4.320000000000000000e+02,2.500000000000000000e+01,1.900000000000000000e+04,1.784763157367706299e+00
8.693333333333332291e+01,4.480000000000000000e+02,2.430000000000000071e+01,2.000000000000000000e+04,1.074364300817251205e+00
8.628000000000000114e+01,4.640000000000000000e+02,2.580000000000000071e+01,2.100000000000000000e+04,9.540429189801216125e-01
8.562666666666667936e+01,4.800000000000000000e+02,2.760000000000000142e+01,2.200000000000000000e+04,2.724601209163665771e+00
8.497333333333332916e+01,5.040000000000000000e+02,2.480000000000000071e+01,2.300000000000000000e+04,1.668649718165397644e+00
8.431999999999999318e+01,5.120000000000000000e+02,2.630000000000000071e+01,2.400000000000000000e+04,9.691047072410583496e-01
8.366666666666667140e+01,5.280000000000000000e+02,2.769999999999999929e+01,2.500000000000000000e+04,8.741805963218212128e-01
8.301333333333333542e+01,5.440000000000000000e+02,2.730000000000000071e+01,2.600000000000000000e+04,1.544337257742881775e+00
8.235999999999999943e+01,5.520000000000000000e+02,2.880000000000000071e+01,2.700000000000000000e+04,1.372969605028629303e+00
8.170666666666666345e+01,5.600000000000000000e+02,3.000000000000000000e+01,2.800000000000000000e+04,1.886198416352272034e+00
8.105333333333332746e+01,5.680000000000000000e+02,3.119999999999999929e+01,2.900000000000000000e+04,6.970136929303407669e-01
8.040000000000000568e+01,5.760000000000000000e+02,3.180000000000000071e+01,3.000000000000000000e+04,2.341802433133125305e+00
7.974666666666666970e+01,5.920000000000000000e+02,3.329999999999999716e+01,3.100000000000000000e+04,1.120171036571264267e+00
7.909333333333333371e+01,6.000000000000000000e+02,3.550000000000000000e+01,3.200000000000000000e+04,1.105708662420511246e+00
7.843999999999999773e+01,6.160000000000000000e+02,3.679999999999999716e+01,3.300000000000000000e+04,8.631561882793903351e-01
7.778666666666667595e+01,6.240000000000000000e+02,3.810000000000000142e+01,3.400000000000000000e+04,9.826182015240192413e-01
7.713333333333332575e+01,6.400000000000000000e+02,3.900000000000000000e+01,3.500000000000000000e+04,3.525016866624355316e-01
7.648000000000000398e+01,6.560000000000000000e+02,3.670000000000000284e+01,3.600000000000000000e+04,1.591603361070156097e+00
7.582666666666666799e+01,6.640000000000000000e+02,3.850000000000000000e+01,3.700000000000000000e+04,9.735137447714805603e-01
7.517333333333333201e+01,6.800000000000000000e+02,3.760000000000000142e+01,3.800000000000000000e+04,2.469024509191513062e-01
7.451999999999999602e+01,6.880000000000000000e+02,3.989999999999999858e+01,3.900000000000000000e+04,7.238765060901641846e-01
7.386666666666667425e+01,6.960000000000000000e+02,3.920000000000000284e+01,4.000000000000000000e+04,1.348402701318264008e+00
7.321333333333332405e+01,7.040000000000000000e+02,4.179999999999999716e+01,4.100000000000000000e+04,7.081442978233098984e-01
7.256000000000000227e+01,7.200000000000000000e+02,4.039999999999999858e+01,4.200000000000000000e+04,1.237015187740325928e+00
7.190666666666666629e+01,7.280000000000000000e+02,4.260000000000000142e+01,4.300000000000000000e+04,9.390907827764749527e-01
7.125333333333333030e+01,7.360000000000000000e+02,4.450000000000000000e+01,4.400000000000000000e+04,9.572256356477737427e-01
7.059999999999999432e+01,7.440000000000000000e+02,4.579999999999999716e+01,4.500000000000000000e+04,1.233194574713706970e+00
6.994666666666667254e+01,7.520000000000000000e+02,4.700000000000000000e+01,4.600000000000000000e+04,1.463526301085948944e-01
6.929333333333333655e+01,7.600000000000000000e+02,4.670000000000000284e+01,4.700000000000000000e+04,1.005301278084516525e+00
6.864000000000000057e+01,7.600000000000000000e+02,4.979999999999999716e+01,4.800000000000000000e+04,1.529127005487680435e+00
