# Exploration %,Episodes,Rewards,Timestep,Training Score
8.758666666666667311e+01,4.480000000000000000e+02,2.530000000000000071e+01,1.900000000000000000e+04,6.479463949799537659e-01
8.693333333333332291e+01,4.560000000000000000e+02,2.619999999999999929e+01,2.000000000000000000e+04,1.001322411000728607e+00
8.628000000000000114e+01,4.720000000000000000e+02,2.710000000000000142e+01,2.100000000000000000e+04,8.679604344069957733e-01
8.562666666666667936e+01,4.960000000000000000e+02,2.789999999999999858e+01,2.200000000000000000e+04,1.448057636618614197e+00
8.497333333333332916e+01,5.120000000000000000e+02,2.850000000000000000e+01,2.300000000000000000e+04,1.981733754277229309e+00
8.431999999999999318e+01,5.280000000000000000e+02,2.989999999999999858e+01,2.400000000000000000e+04,1.473133206367492676e+00
8.366666666666667140e+01,5.520000000000000000e+02,3.069999999999999929e+01,2.500000000000000000e+04,6.244672033935785294e-01
8.301333333333333542e+01,5.680000000000000000e+02,3.160000000000000142e+01,2.600000000000000000e+04,4.304286278784275055e-01
8.235999999999999943e+01,5.760000000000000000e+02,3.339999999999999858e+01,2.700000000000000000e+04,1.496607497334480286e+00
8.170666666666666345e+01,6.000000000000000000e+02,3.289999999999999858e+01,2.800000000000000000e+04,1.641459748148918152e+00
8.105333333333332746e+01,6.160000000000000000e+02,3.339999999999999858e+01,2.900000000000000000e+04,6.187566369771957397e-01
8.040000000000000568e+01,6.320000000000000000e+02,3.279999999999999716e+01,3.000000000000000000e+04,7.695946451276540756e-01
7.974666666666666970e+01,6.480000000000000000e+02,3.250000000000000000e+01,3.100000000000000000e+04,8.507434055209159851e-01
7.909333333333333371e+01,6.560000000000000000e+02,3.410000000000000142e+01,3.200000000000000000e+04,1.475155932828783989e+00
7.843999999999999773e+01,6.720000000000000000e+02,3.400000000000000000e+01,3.300000000000000000e+04,7.908964976668357849e-01
7.778666666666667595e+01,6.800000000000000000e+02,3.679999999999999716e+01,3.400000000000000000e+04,3.976833000779151917e-01
7.713333333333332575e+01,6.880000000000000000e+02,3.979999999999999716e+01,3.500000000000000000e+04,1.153272435069084167e+00
7.648000000000000398e+01,7.040000000000000000e+02,4.039999999999999858e+01,3.600000000000000000e+04,1.181442350149154663e+00
7.582666666666666799e+01,7.120000000000000000e+02,4.270000000000000284e+01,3.700000000000000000e+04,4.303868189454078674e-01
7.517333333333333201e+01,7.280000000000000000e+02,4.320000000000000284e+01,3.800000000000000000e+04,1.749361902475357056e-01
7.451999999999999602e+01,7.360000000000000000e+02,4.539999999999999858e+01,3.900000000000000000e+04,8.470373004674911499e-01
7.386666666666667425e+01,7.440000000000000000e+02,4.639999999999999858e+01,4.000000000000000000e+04,2.432845599949359894e+00
7.321333333333332405e+01,7.600000000000000000e+02,4.579999999999999716e+01,4.100000000000000000e+04,1.087509721517562866e+00
7.256000000000000227e+01,7.680000000000000000e+02,4.620000000000000284e+01,4.200000000000000000e+04,1.304279737174510956e+00
7.190666666666666629e+01,7.680000000000000000e+02,4.829999999999999716e+01,4.300000000000000000e+04,7.515397630631923676e-01
7.125333333333333030e+01,7.840000000000000000e+02,4.639999999999999858e+01,4.400000000000000000e+04,1.050747144967317581e+00
7.059999999999999432e+01,7.920000000000000000e+02,4.539999999999999858e+01,4.500000000000000000e+04,7.527799420058727264e-01
6.994666666666667254e+01,8.000000000000000000e+02,4.610000000000000142e+01,4.600000000000000000e+04,8.425001129508018494e-01
6.929333333333333655e+01,8.080000000000000000e+02,4.579999999999999716e+01,4.700000000000000000e+04,1.391917645931243896e+00
6.864000000000000057e+01,8.160000000000000000e+02,4.720000000000000284e+01,4.800000000000000000e+04,9.982378110289573669e-01
6.798666666666666458e+01,8.240000000000000000e+02,4.950000000000000000e+01,4.900000000000000000e+04,1.836927123367786407e-01
6.733333333333332860e+01,8.400000000000000000e+02,4.700000000000000000e+01,5.000000000000000000e+04,8.510567396879196167e-01
6.668000000000000682e+01,8.400000000000000000e+02,5.110000000000000142e+01,5.100000000000000000e+04,7.274496555328369141e-01
6.602666666666667084e+01,8.480000000000000000e+02,5.220000000000000284e+01,5.200000000000000000e+04,6.695635430514812469e-01
6.537333333333333485e+01,8.560000000000000000e+02,5.320000000000000284e+01,5.300000000000000000e+04,2.577489726245403290e-01
6.471999999999999886e+01,8.640000000000000000e+02,5.429999999999999716e+01,5.400000000000000000e+04,7.349922526627779007e-01
6.406666666666667709e+01,8.640000000000000000e+02,5.950000000000000000e+01,5.500000000000000000e+04,1.186785291880369186e+00
6.341333333333333400e+01,8.720000000000000000e+02,6.160000000000000142e+01,5.600000000000000000e+04,1.776440031826496124e-01
6.275999999999999091e+01,8.800000000000000000e+02,6.420000000000000284e+01,5.700000000000000000e+04,1.360388595610857010e+00
6.210666666666666913e+01,8.880000000000000000e+02,6.400000000000000000e+01,5.800000000000000000e+04,1.011815764009952545e+00
6.145333333333334025e+01,8.880000000000000000e+02,6.950000000000000000e+01,5.900000000000000000e+04,1.173543464392423630e+00
6.079999999999999716e+01,8.960000000000000000e+02,7.220000000000000284e+01,6.000000000000000000e+04,2.368091829121112823e-01
6.014666666666666117e+01,9.040000000000000000e+02,7.129999999999999716e+01,6.100000000000000000e+04,1.448893543332815170e+00
5.949333333333333229e+01,9.120000000000000000e+02,7.190000000000000568e+01,6.200000000000000000e+04,5.420031212270259857e-01
5.884000000000000341e+01,9.120000000000000000e+02,7.659999999999999432e+01,6.300000000000000000e+04,1.885474659502506256e-01
5.818666666666666742e+01,9.280000000000000000e+02,7.340000000000000568e+01,6.400000000000000000e+04,3.216548278927803040e+00
5.753333333333332433e+01,9.280000000000000000e+02,7.979999999999999716e+01,6.500000000000000000e+04,4.854812696576118469e-01
5.687999999999999545e+01,9.360000000000000000e+02,7.950000000000000000e+01,6.600000000000000000e+04,9.805750008672475815e-01
5.622666666666666657e+01,9.360000000000000000e+02,8.309999999999999432e+01,6.700000000000000000e+04,1.814076296985149384e+00
5.557333333333333769e+01,9.440000000000000000e+02,8.540000000000000568e+01,6.800000000000000000e+04,2.490294687449932098e-01
5.491999999999998749e+01,9.520000000000000000e+02,8.340000000000000568e+01,6.900000000000000000e+04,2.974776580929756165e+00
5.426666666666666572e+01,9.600000000000000000e+02,8.020000000000000284e+01,7.000000000000000000e+04,4.536500722169876099e-01
5.361333333333333684e+01,9.600000000000000000e+02,8.540000000000000568e+01,7.100000000000000000e+04,2.394751608371734619e-01
5.296000000000000796e+01,9.680000000000000000e+02,8.590000000000000568e+01,7.200000000000000000e+04,1.487788520753383636e-01
5.230666666666665776e+01,9.760000000000000000e+02,8.490000000000000568e+01,7.300000000000000000e+04,1.572671942412853241e+00
5.165333333333332888e+01,9.760000000000000000e+02,8.679999999999999716e+01,7.400000000000000000e+04,4.873910322785377502e-01
5.100000000000000000e+01,9.840000000000000000e+02,8.570000000000000284e+01,7.500000000000000000e+04,1.031439285725355148e-01
5.034666666666666401e+01,9.920000000000000000e+02,8.429999999999999716e+01,7.600000000000000000e+04,1.554006677120923996e+00
4.969333333333333513e+01,1.000000000000000000e+03,8.290000000000000568e+01,7.700000000000000000e+04,5.641504470258951187e-01
4.903999999999999204e+01,1.000000000000000000e+03,8.909999999999999432e+01,7.800000000000000000e+04,1.695516426116228104e-01
4.838666666666667737e+01,1.008000000000000000e+03,8.959999999999999432e+01,7.900000000000000000e+04,1.067439651116728783e+00
4.773333333333334139e+01,1.016000000000000000e+03,8.770000000000000284e+01,8.000000000000000000e+04,6.263161143288016319e-01
4.707999999999999829e+01,1.016000000000000000e+03,9.509999999999999432e+01,8.100000000000000000e+04,1.476525478065013885e-01
4.642666666666666941e+01,1.024000000000000000e+03,9.690000000000000568e+01,8.200000000000000000e+04,1.394747253507375717e-01
4.577333333333333343e+01,1.024000000000000000e+03,1.029000000000000057e+02,8.300000000000000000e+04,1.296812370419502258e-01
4.511999999999999034e+01,1.032000000000000000e+03,1.025999999999999943e+02,8.400000000000000000e+04,4.187407065182924271e-01
4.446666666666666856e+01,1.040000000000000000e+03,1.019000000000000057e+02,8.500000000000000000e+04,2.023728005588054657e-01
4.381333333333332547e+01,1.040000000000000000e+03,1.102999999999999972e+02,8.600000000000000000e+04,7.473600655794143677e-02
4.316000000000001080e+01,1.048000000000000000e+03,1.115000000000000000e+02,8.700000000000000000e+04,5.692431144416332245e-01
4.250666666666666771e+01,1.056000000000000000e+03,1.142999999999999972e+02,8.800000000000000000e+04,7.229622341692447662e-01
4.185333333333333172e+01,1.056000000000000000e+03,1.225999999999999943e+02,8.900000000000000000e+04,7.973672728985548019e-02
4.120000000000000284e+01,1.064000000000000000e+03,1.217000000000000028e+02,9.000000000000000000e+04,8.259095065295696259e-02
4.054666666666666686e+01,1.064000000000000000e+03,1.267999999999999972e+02,9.100000000000000000e+04,2.109073854982852936e+00
3.989333333333333798e+01,1.072000000000000000e+03,1.295999999999999943e+02,9.200000000000000000e+04,3.727827221155166626e-02
3.923999999999999488e+01,1.080000000000000000e+03,1.320000000000000000e+02,9.300000000000000000e+04,1.456915704533457756e+00
3.858666666666666600e+01,1.080000000000000000e+03,1.408000000000000114e+02,9.400000000000000000e+04,9.696500375866889954e-02
3.793333333333334423e+01,1.088000000000000000e+03,1.430000000000000000e+02,9.500000000000000000e+04,1.926059611141681671e+00
3.728000000000000114e+01,1.096000000000000000e+03,1.458000000000000114e+02,9.600000000000000000e+04,9.048496522009372711e-01
3.662666666666667226e+01,1.096000000000000000e+03,1.545999999999999943e+02,9.700000000000000000e+04,1.082475781440734863e-01
3.597333333333333627e+01,1.104000000000000000e+03,1.505000000000000000e+02,9.800000000000000000e+04,1.390669835731387138e+00
3.531999999999999318e+01,1.104000000000000000e+03,1.563000000000000114e+02,9.900000000000000000e+04,1.162642709910869598e+00
3.466666666666667140e+01,1.112000000000000000e+03,1.548000000000000114e+02,1.000000000000000000e+05,2.152300458401441574e-01
3.401333333333332831e+01,1.120000000000000000e+03,1.546999999999999886e+02,1.010000000000000000e+05,4.224256575107574463e-01
3.335999999999999943e+01,1.120000000000000000e+03,1.625000000000000000e+02,1.020000000000000000e+05,6.974562164396047592e-02
3.270666666666667055e+01,1.128000000000000000e+03,1.594000000000000057e+02,1.030000000000000000e+05,1.405540276318788528e+00
3.205333333333333456e+01,1.136000000000000000e+03,1.535999999999999943e+02,1.040000000000000000e+05,9.703629091382026672e-02
