# Exploration %,Episodes,Rewards,Timestep,Training Score
9.934666666666667822e+01,2.400000000000000000e+01,2.310000000000000142e+01,1.000000000000000000e+03,1.359880231320858002e-01
9.869333333333332803e+01,5.600000000000000000e+01,2.110000000000000142e+01,2.000000000000000000e+03,1.932158973067998886e-01
9.804000000000000625e+01,8.800000000000000000e+01,1.960000000000000142e+01,3.000000000000000000e+03,3.013453222811222076e-01
9.738666666666667027e+01,1.120000000000000000e+02,2.000000000000000000e+01,4.000000000000000000e+03,9.712930470705032349e-01
9.673333333333333428e+01,1.360000000000000000e+02,2.000000000000000000e+01,5.000000000000000000e+03,4.772526919841766357e-01
9.607999999999999829e+01,1.760000000000000000e+02,1.869999999999999929e+01,6.000000000000000000e+03,8.359175967052578926e-01
9.542666666666667652e+01,2.000000000000000000e+02,1.889999999999999858e+01,7.000000000000000000e+03,1.450465127825737000e+00
9.477333333333332632e+01,2.160000000000000000e+02,1.969999999999999929e+01,8.000000000000000000e+03,6.274009272456169128e-01
9.412000000000000455e+01,2.400000000000000000e+02,1.950000000000000000e+01,9.000000000000000000e+03,1.443968027830123901e+00
9.346666666666666856e+01,2.560000000000000000e+02,2.050000000000000000e+01,1.000000000000000000e+04,4.890962950885295868e-01
9.281333333333333258e+01,2.720000000000000000e+02,2.300000000000000000e+01,1.100000000000000000e+04,5.808787140995264053e-01
9.215999999999999659e+01,3.040000000000000000e+02,2.180000000000000071e+01,1.200000000000000000e+04,7.947858646512031555e-01
9.150666666666667481e+01,3.280000000000000000e+02,2.160000000000000142e+01,1.300000000000000000e+04,6.144752502441406250e-01
9.085333333333332462e+01,3.520000000000000000e+02,2.160000000000000142e+01,1.400000000000000000e+04,1.453387334942817688e+00
9.020000000000000284e+01,3.760000000000000000e+02,2.200000000000000000e+01,1.500000000000000000e+04,7.072844766080379486e-01
8.954666666666666686e+01,4.000000000000000000e+02,2.119999999999999929e+01,1.600000000000000000e+04,1.030582383275032043e+00
8.889333333333333087e+01,4.240000000000000000e+02,2.180000000000000071e+01,1.700000000000000000e+04,1.138455972075462341e+00
8.823999999999999488e+01,4.320000000000000000e+02,2.439999999999999858e+01,1.800000000000000000e+04,4.302627258002758026e-01
8.758666666666667311e+01,4.560000000000000000e+02,2.539999999999999858e+01,1.900000000000000000e+04,1.245485298335552216e+00
8.693333333333332291e+01,4.800000000000000000e+02,2.550000000000000000e+01,2.000000000000000000e+04,6.511625386774539948e-01
8.628000000000000114e+01,4.880000000000000000e+02,2.760000000000000142e+01,2.100000000000000000e+04,5.055881999433040619e-01
8.562666666666667936e+01,5.120000000000000000e+02,2.769999999999999929e+01,2.200000000000000000e+04,1.464749619364738464e+00
8.497333333333332916e+01,5.280000000000000000e+02,2.719999999999999929e+01,2.300000000000000000e+04,1.540437638759613037e+00
8.431999999999999318e+01,5.520000000000000000e+02,2.680000000000000071e+01,2.400000000000000000e+04,4.498256742954254150e-01
8.366666666666667140e+01,5.600000000000000000e+02,2.950000000000000000e+01,2.500000000000000000e+04,7.615179456770420074e-01
8.301333333333333542e+01,5.760000000000000000e+02,3.019999999999999929e+01,2.600000000000000000e+04,7.524641342461109161e-01
8.235999999999999943e+01,5.840000000000000000e+02,3.139999999999999858e+01,2.700000000000000000e+04,3.396608494222164154e-01
8.170666666666666345e+01,5.920000000000000000e+02,3.210000000000000142e+01,2.800000000000000000e+04,8.105713948607444763e-01
8.105333333333332746e+01,6.080000000000000000e+02,3.300000000000000000e+01,2.900000000000000000e+04,4.626429677009582520e-01
8.040000000000000568e+01,6.160000000000000000e+02,3.560000000000000142e+01,3.000000000000000000e+04,1.425952143967151642e+00
7.974666666666666970e+01,6.320000000000000000e+02,3.589999999999999858e+01,3.100000000000000000e+04,1.287352621555328369e+00
7.909333333333333371e+01,6.400000000000000000e+02,3.729999999999999716e+01,3.200000000000000000e+04,5.430328976362943649e-01
7.843999999999999773e+01,6.480000000000000000e+02,3.810000000000000142e+01,3.300000000000000000e+04,9.557227641344070435e-01
7.778666666666667595e+01,6.560000000000000000e+02,3.929999999999999716e+01,3.400000000000000000e+04,1.045019198209047318e-01
7.713333333333332575e+01,6.800000000000000000e+02,3.660000000000000142e+01,3.500000000000000000e+04,1.394417002797126770e+00
7.648000000000000398e+01,6.880000000000000000e+02,3.710000000000000142e+01,3.600000000000000000e+04,5.386150069534778595e-01
7.582666666666666799e+01,7.040000000000000000e+02,3.670000000000000284e+01,3.700000000000000000e+04,2.244135551154613495e-01
7.517333333333333201e+01,7.120000000000000000e+02,3.800000000000000000e+01,3.800000000000000000e+04,5.602507330477237701e-01
7.451999999999999602e+01,7.200000000000000000e+02,3.970000000000000284e+01,3.900000000000000000e+04,2.788515072315931320e-01
7.386666666666667425e+01,7.280000000000000000e+02,3.929999999999999716e+01,4.000000000000000000e+04,6.041693128645420074e-01
7.321333333333332405e+01,7.440000000000000000e+02,3.860000000000000142e+01,4.100000000000000000e+04,2.073256097733974457e+00
7.256000000000000227e+01,7.520000000000000000e+02,3.860000000000000142e+01,4.200000000000000000e+04,7.259459681808948517e-01
7.190666666666666629e+01,7.600000000000000000e+02,3.870000000000000284e+01,4.300000000000000000e+04,9.598317369818687439e-01
7.125333333333333030e+01,7.680000000000000000e+02,4.270000000000000284e+01,4.400000000000000000e+04,8.569581657648086548e-01
7.059999999999999432e+01,7.760000000000000000e+02,4.410000000000000142e+01,4.500000000000000000e+04,4.025484658777713776e-01
6.994666666666667254e+01,7.840000000000000000e+02,4.579999999999999716e+01,4.600000000000000000e+04,2.248113676905632019e-01
6.929333333333333655e+01,8.000000000000000000e+02,4.539999999999999858e+01,4.700000000000000000e+04,4.498104602098464966e-01
6.864000000000000057e+01,8.080000000000000000e+02,4.610000000000000142e+01,4.800000000000000000e+04,5.425926595926284790e-01
6.798666666666666458e+01,8.080000000000000000e+02,4.960000000000000142e+01,4.900000000000000000e+04,1.589254330843687057e+00
6.733333333333332860e+01,8.160000000000000000e+02,5.079999999999999716e+01,5.000000000000000000e+04,1.023926489055156708e+00
6.668000000000000682e+01,8.240000000000000000e+02,5.310000000000000142e+01,5.100000000000000000e+04,1.016063958406448364e+00
6.602666666666667084e+01,8.320000000000000000e+02,5.210000000000000142e+01,5.200000000000000000e+04,2.375179674476385117e+00
